"","gene1","gene2","weight"
"268","E2F2","KLHDC3","0.560095352971318"
"269","E2F2","PTPRB","-0.608050583677587"
"270","E2F2","HAT1","0.898153167633488"
"271","E2F2","DNMT1","0.587598994841155"
"272","E2F2","DTX1","0.824138555462557"
"273","E2F2","DCAF7","0.514092944915067"
"274","E2F2","GCHFR","-0.341274025044004"
"275","E2F2","BMPR1B","-0.702206500816636"
"276","E2F2","RDH16","-0.114212709361388"
"277","E2F2","N4BP2L1","0.778278396413377"
"278","E2F2","DENR","0.569855110285743"
"279","E2F2","TUFT1","0.842053024742902"
"280","E2F2","DTL","0.971993195022539"
"281","E2F2","NKD2","-0.0219282846707001"
"282","E2F2","FARS2","0.55179852288832"
"283","E2F2","IGFBP3","-0.343311098349234"
"284","E2F2","MEPCE","-0.395227003462248"
"285","E2F2","KDM6A","0.853293490566179"
"286","E2F2","PARD3","0.923236025992302"
"287","E2F2","LRRC4C","-0.572205999714738"
"288","E2F2","APIP","0.214189199318854"
"289","E2F2","ACSL1","-0.0196288866369551"
"290","E2F2","UTRN","0.332860564626543"
"291","E2F2","USP1","0.826387724160693"
"292","E2F2","BROX","0.617149918735511"
"293","E2F2","KIAA1143","0.748974387565116"
"294","E2F2","BAP1","-0.059328421661612"
"295","E2F2","HMGB2","0.92574712145289"
"296","E2F2","SAP30L","0.839786924054551"
"297","E2F2","MYOZ3","-0.553667362860587"
"298","E2F2","STOML2","0.847154733875809"
"299","E2F2","PHYHIPL","0.940143523994003"
"300","E2F2","METTL3","0.784162360886289"
"301","E2F2","BRD7","0.0193055887443755"
"302","E2F2","IGF2","0.94232153989887"
"303","E2F2","CTNNB1","0.821972316923093"
"304","E2F2","COPS6","0.630702682460158"
"305","E2F2","ATF5","0.859116625370548"
"306","E2F2","METTL15","0.884362731922916"
"307","E2F2","PPM1D","0.783272510220659"
"308","E2F2","CCNE2","0.811502971632225"
"309","E2F2","CLK2","0.902610282568658"
"310","E2F2","PXMP2","-0.474920677177474"
"311","E2F2","SLC25A20","-0.160696405112278"
"312","E2F2","SUZ12","0.993459655997687"
"313","E2F2","ARID3B","0.87575464154743"
"314","E2F2","SETD2","0.817745537425381"
"315","E2F2","C11orf54","-0.0329732146321689"
"316","E2F2","TRMT12","0.510059102587973"
"317","E2F2","CYP2R1","0.475488570782"
"318","E2F2","PTMA","0.910171901135074"
"319","E2F2","FZD9","0.92399496753559"
"320","E2F2","XRCC6","0.586667760362372"
"321","E2F2","ARHGAP11A","0.953168157459922"
"322","E2F2","MZT1","0.90671132183103"
"323","E2F2","CLIC1","0.670834218829584"
"324","E2F2","OTUD7B","0.941470720152883"
"325","E2F2","UHRF1","0.966999116927988"
"326","FYN","KHDRBS1","-0.197977644992239"
"327","MRC2","IL10","-0.416313053202626"
"328","DCN","NR1H4","0.25502404160364"
"329","DCN","POU2F1","-0.184583092564419"
"330","BRCA1","NFYA","0.897664447325107"
"331","BRCA1","MNAT1","0.869381462785981"
"332","BRCA1","RFC1","0.833541207155615"
"333","BRCA1","ASPM","0.871650862274362"
"334","BRCA1","AURKA","0.952074515111615"
"335","BRCA1","RBBP7","0.628267424499129"
"336","BRCA1","EZH2","0.895912810339958"
"337","BRCA1","EGR1","0.0490576306317932"
"338","BRCA1","HMGA1","-0.238375456651957"
"339","BRCA1","MDC1","0.906178938705581"
"340","BRCA1","POU2F1","0.92332023622656"
"341","BRCA1","JUNB","-0.792308275046529"
"342","BRCA1","ETV4","0.538286923772118"
"343","BRCA1","KPNA2","-0.238131325875141"
"344","BRCA1","TRRAP","0.909997211588831"
"345","NR1H4","ABCB4","-0.562830347173512"
"346","NR1H4","SLCO1B3","0.797837533409708"
"347","EHD3","RBSN","0.033878852096388"
"348","ZMYND11","BMPR1A","0.875980017761823"
"349","IGF1","DCN","0.247878522749723"
"350","IGF1","BRCA1","-0.208356288111703"
"351","IGF1","GSK3B","0.440872310123616"
"352","IGF1","ESR1","0.98604416471944"
