"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30"
"gene","SEC61A2","SEL1L3","EIF3L","RPL3","KRT23","OAS2","SLC39A11","CFHR5","LRRC1","LOXL4","CREG1","JTB","FAM168B","PTPRD","STC1","SLC22A15","SENP2","HSPA4L","COL4A3","CTDSP2","NR2F1","DLEU1","NR2C2","GTPBP6","PRR14L","MAGEH1","TRIM31","NEURL1B","LINC01806","DENND11"
"TCGA-DD-AACJ-02"," 4.9487599"," 4.7184989"," 8.3483011","12.1391366"," 8.6548660"," 4.6249728"," 9.1366938"," 8.3291754"," 2.0794415"," 2.6390573"," 8.9980131"," 7.6009025"," 8.1859075"," 0.6931472"," 5.6733233"," 1.0986123"," 7.0379060"," 6.0753460"," 1.7917595"," 8.7767844"," 6.8596149"," 4.2626799"," 5.5645204"," 8.5399327"," 7.2203738"," 6.3919171"," 2.3025851"," 5.7071103"," 4.4886364"," 7.5400903"
"TCGA-ED-A7PY-02"," 5.356586"," 6.664409"," 6.558198","10.967733"," 6.350886"," 4.682131"," 7.293018"," 6.946976"," 6.803505"," 7.306531"," 9.727228"," 7.334982"," 8.068090"," 2.484907"," 4.510860"," 2.079442"," 7.005789"," 4.189655"," 2.639057"," 8.170751"," 4.859812"," 5.176150"," 5.891644"," 7.222566"," 6.575076"," 4.290459"," 7.309881"," 5.455321"," 3.931826"," 6.972606"
"TCGA-RC-A6M6-02"," 5.220356"," 8.084254"," 8.621373","11.496806"," 6.622736"," 6.261492"," 9.066008"," 3.828641"," 6.717805"," 7.466228"," 8.474912"," 6.263398"," 8.538563"," 2.564949"," 5.799093"," 3.433987"," 7.415777"," 7.198184"," 2.079442"," 8.856661"," 7.477604"," 5.720312"," 6.826545"," 7.601902"," 7.224025"," 5.323010"," 7.663877"," 5.505332"," 3.871201"," 7.404279"
"TCGA-UB-AA0U-02"," 6.408529"," 6.426488"," 8.227910","10.790803"," 8.513185"," 8.179760"," 8.239329"," 9.699043"," 6.626718"," 7.757906"," 9.456888"," 6.338594"," 8.361475"," 5.913503"," 5.631212"," 4.143135"," 7.328437"," 7.153052"," 4.836282"," 8.943506"," 6.618739"," 4.158883"," 6.951772"," 6.643790"," 7.440734"," 5.700444"," 6.322565"," 7.610358"," 3.367296"," 8.433812"
"TCGA-DD-A4NQ-02"," 5.863631"," 6.104793"," 7.293698","10.130543"," 5.613128"," 6.745236"," 7.226209"," 8.850804"," 6.376727"," 2.708050"," 9.919509"," 5.529429"," 7.902857"," 4.605170"," 5.991465"," 5.860786"," 7.073270"," 7.207119"," 2.397895"," 8.169336"," 5.468060"," 4.094345"," 6.597146"," 7.299797"," 6.986566"," 4.330733"," 6.733402"," 6.432940"," 3.784190"," 7.626570"
"TCGA-DD-AADU-02"," 4.8520303"," 5.4026774"," 6.5971457","10.7355267"," 0.0000000"," 5.3278762"," 7.8713112"," 5.1532916"," 4.4426513"," 4.4426513"," 9.5423742"," 6.1590954"," 7.7288558"," 6.2952660"," 6.3767269"," 2.5649494"," 6.9517722"," 5.9269260"," 1.0986123"," 7.1831117"," 6.5482191"," 4.3307333"," 5.8944028"," 6.9275579"," 5.8111410"," 5.3082677"," 0.6931472"," 5.1298987"," 2.6390573"," 6.0867747"
"TCGA-CC-A7IJ-02"," 6.139885","10.084266"," 8.553525","10.638616"," 1.386294"," 8.579792"," 7.159292"," 1.098612"," 6.426488"," 4.574711"," 8.909911"," 6.152733"," 8.939188"," 8.252967"," 7.889459"," 5.762051"," 8.044305"," 7.073270"," 2.833213"," 9.995063"," 6.771936"," 5.117994"," 7.543803"," 8.625689"," 7.702104"," 7.917172"," 2.833213"," 6.855409"," 5.697093"," 7.104965"
"TCGA-DD-AACI-02"," 3.970292"," 6.739337"," 4.682131","10.209095"," 3.806662"," 6.416732"," 6.553933"," 7.537963"," 4.836282"," 4.820282"," 9.638675"," 7.742836"," 6.916715"," 2.197225"," 4.025352"," 2.708050"," 5.869297"," 5.509388"," 0.000000"," 6.894670"," 4.077537"," 4.564348"," 3.713572"," 6.650279"," 5.560682"," 4.770685"," 7.450661"," 5.313206"," 2.397895"," 6.900731"
"TCGA-CC-A9FS-02"," 5.686975"," 5.880533"," 7.770645","10.979786"," 5.361292"," 6.459904"," 7.449498"," 9.405414"," 5.958425"," 3.784190"," 9.247443"," 6.056784"," 8.470940"," 6.776507"," 4.110874"," 1.098612"," 7.309212"," 6.639876"," 1.791759"," 8.362409"," 7.001246"," 4.304065"," 6.997596"," 7.766841"," 7.155396"," 6.809039"," 5.332719"," 7.049255"," 0.000000"," 6.539586"
"TCGA-ED-A66Y-03"," 5.932245"," 7.234898"," 8.471777","11.247735"," 7.950150"," 4.912655"," 8.532279"," 4.369448"," 5.693732"," 9.302190"," 8.099251"," 5.468060"," 8.450626"," 3.218876"," 7.149132"," 6.091310"," 6.954639"," 7.142037"," 1.945910"," 8.938138"," 5.831882"," 3.784190"," 7.070724"," 8.019284"," 7.277939"," 6.609349"," 5.849325"," 6.854355"," 1.609438"," 7.745436"
"TCGA-ED-A8O5-03"," 5.840642"," 6.499787"," 9.175128","12.284251"," 6.496775"," 6.638568"," 7.526718"," 8.882253"," 7.624131"," 6.873164"," 8.831128"," 6.546785"," 9.000360"," 4.727388"," 7.708860"," 4.158883"," 7.488853"," 4.852030"," 2.564949"," 9.603665"," 7.875499"," 6.033086"," 6.958448"," 8.323366"," 7.486053"," 4.934474"," 9.349319"," 6.688355"," 0.000000"," 7.940584"
"TCGA-DD-A4NH-03"," 6.529419"," 8.540519"," 7.553287","10.583701"," 6.822197"," 6.997596"," 8.381144"," 6.769642"," 6.962243"," 9.129564","10.136146"," 7.019297"," 8.740177"," 5.062595"," 7.257708"," 7.402452"," 7.395722"," 7.126891"," 4.477337"," 8.971829"," 7.425954"," 4.718499"," 7.321850"," 7.499423"," 7.791523"," 6.345636"," 7.154615"," 6.100319"," 4.204693"," 7.489412"
"TCGA-BC-A10X-03"," 5.846439"," 7.425954"," 8.380457","11.365063"," 4.343805"," 8.393216"," 7.903596"," 9.302828"," 4.770685"," 6.569481"," 9.463120"," 6.040255"," 7.401231"," 6.742881"," 5.874931"," 4.219508"," 7.128496"," 6.769642"," 3.931826"," 8.047510"," 7.610358"," 4.430817"," 6.272877"," 7.441320"," 6.918695"," 6.699500"," 4.753590"," 7.048386"," 5.164786"," 6.584791"
"TCGA-EP-A2KA-03"," 5.549076"," 7.599401"," 8.237744","12.315317"," 7.350516"," 7.881937"," 8.211211"," 9.330343"," 5.843544"," 7.580189"," 8.719154"," 7.388328"," 7.496652"," 6.115892"," 5.631212"," 5.834811"," 6.943122"," 6.315358"," 4.262680"," 8.937613"," 7.231287"," 5.587249"," 5.828946"," 7.514255"," 6.626718"," 5.746203"," 8.500454"," 6.267201"," 4.317488"," 7.351800"
"TCGA-CC-A8HU-03"," 6.8012830"," 4.5432948"," 7.6549170","10.9976567"," 1.6094379"," 5.5134287"," 7.9309254"," 4.2341065"," 6.8023948"," 6.2878586"," 8.7942187"," 7.0859015"," 8.5101686"," 0.6931472"," 5.5984220"," 6.0730445"," 7.4193806"," 6.3403593"," 1.9459101"," 9.1471876"," 5.5947114"," 4.7874917"," 6.5539334"," 8.3879953"," 6.8731638"," 6.5206211"," 7.0273145"," 7.2591161"," 2.3025851"," 7.7463007"
"TCGA-PD-A5DF-03"," 6.042633"," 6.891626"," 7.850104","11.092443"," 6.583409"," 7.413367"," 7.402452"," 9.488351"," 6.167516"," 7.775696"," 9.137124"," 6.255750"," 8.017967"," 5.680173"," 7.080026"," 4.189655"," 7.628518"," 6.890609"," 5.627621"," 8.338784"," 5.641907"," 4.304065"," 6.261492"," 7.500529"," 6.804615"," 6.936343"," 6.410175"," 6.792344"," 3.784190"," 7.518607"
"TCGA-ED-A7XO-03"," 5.135798"," 5.783825"," 7.793999","10.745292"," 3.555348"," 6.013715"," 7.331060"," 7.723120"," 3.258097"," 4.442651"," 8.618485"," 6.369901"," 7.048386"," 5.894403"," 5.521461"," 3.555348"," 6.940222"," 5.332719"," 2.944439"," 8.078688"," 6.614726"," 3.583519"," 5.771441"," 7.843849"," 6.716595"," 6.190315"," 4.709530"," 6.863803"," 3.583519"," 7.112327"
"TCGA-CC-A5UE-03"," 6.025866"," 7.148346"," 8.413609","11.397245"," 3.526361"," 6.632002"," 7.841100"," 8.420462"," 6.378426"," 6.455199"," 9.035868"," 5.908083"," 8.337827"," 1.791759"," 5.652489"," 2.833213"," 7.237778"," 7.063904"," 1.791759"," 8.666819"," 6.768493"," 4.276666"," 6.605298"," 7.909857"," 7.075809"," 6.873164"," 5.993961"," 6.572283"," 3.951244"," 8.499844"
"TCGA-XR-A8TE-03"," 5.214936"," 4.890349"," 8.514790","11.488879"," 4.158883"," 7.273093"," 8.003029"," 3.761200"," 6.192362"," 7.337588"," 8.636042"," 5.961005"," 8.628735"," 3.663562"," 8.584291"," 7.114769"," 7.406103"," 5.153292"," 3.401197"," 8.856946"," 7.336286"," 6.311735"," 6.700731"," 7.471932"," 7.130099"," 5.241747"," 3.496508"," 6.481577"," 1.098612"," 7.880804"
"TCGA-CC-A1HT-03"," 6.378426"," 9.397898"," 8.397734","11.482806"," 7.975908"," 9.372034"," 8.367300"," 3.761200"," 7.897668"," 8.154213"," 9.589119"," 7.891331"," 9.426741"," 7.844241"," 7.776535"," 5.645447"," 8.281977"," 7.582229"," 7.271009"," 9.810385"," 7.949797"," 6.100319"," 7.854381"," 8.525558"," 7.633370"," 7.313220"," 7.823246"," 6.857514"," 5.666427"," 8.148156"
"TCGA-CC-A9FW-03"," 7.021976"," 6.450470"," 9.072457","11.883116"," 3.135494"," 5.991465"," 7.770223"," 8.414717"," 6.781058"," 5.017280"," 8.799662"," 6.525030"," 8.668712"," 3.784190"," 5.170484"," 5.141664"," 7.443664"," 7.299797"," 2.197225"," 8.946765"," 7.800163"," 5.164786"," 7.088409"," 8.167352"," 7.808729"," 6.458338"," 5.533389"," 6.663133"," 2.833213"," 8.350902"
"TCGA-DD-AAW1-03"," 4.8903491"," 6.5750758"," 8.0271501","11.3357467"," 4.9487599"," 8.7343992"," 7.8532164"," 9.4806728"," 3.9702919"," 5.1704840"," 9.3467052"," 6.1268692"," 8.3042475"," 7.6852436"," 7.3758821"," 0.6931472"," 7.4999765"," 6.7117404"," 1.9459101"," 8.9496247"," 7.9596253"," 5.0172798"," 7.2108185"," 7.4054957"," 7.2841348"," 5.8406417"," 2.7725887"," 5.4638318"," 3.0910425"," 7.0370276"
"TCGA-WX-AA47-03"," 5.0998664"," 6.6093492"," 5.5412635","11.0206599"," 3.0910425"," 4.9052748"," 6.5944135","10.0107263"," 4.0253517"," 1.6094379"," 8.2925485"," 6.6833609"," 7.3926475"," 0.6931472"," 5.8318825"," 4.4067192"," 6.3279368"," 6.9837900"," 1.3862944"," 7.1876572"," 6.9902565"," 2.9957323"," 5.8998974"," 7.2675254"," 6.1984787"," 3.8501476"," 6.7957058"," 5.1704840"," 2.9957323"," 5.5254529"
"TCGA-CC-A3MB-03"," 6.313548"," 7.811163"," 9.164611","11.636028"," 6.617403"," 6.587550"," 8.303009"," 7.170888"," 6.616065"," 8.793157"," 9.537988"," 6.356108"," 8.924656"," 6.163315"," 6.622736"," 6.938284"," 7.429521"," 7.249215"," 2.197225"," 8.842604"," 7.554335"," 5.886104"," 7.210818"," 8.196712"," 8.202756"," 6.184149"," 7.065613"," 7.367077"," 3.583519"," 8.542276"
"TCGA-DD-A115-03"," 5.468060"," 5.690359"," 7.876259","10.415502"," 4.736198"," 6.553933"," 8.209852","10.155374"," 5.087596"," 4.262680"," 9.190954"," 5.950643"," 7.717796"," 7.074963"," 5.303305"," 4.859812"," 6.715383"," 6.616065"," 5.707110"," 8.664751"," 7.232010"," 3.218876"," 6.113682"," 8.236685"," 7.186144"," 5.996452"," 5.521461"," 7.736307"," 2.708050"," 7.355641"
"TCGA-DD-A39W-03"," 4.8675345"," 5.1929569"," 8.9820586","11.4385790"," 2.3025851"," 6.4567697"," 8.2542688"," 7.0361485"," 5.0039463"," 2.4849066"," 8.1268137"," 6.0378709"," 8.6323060"," 0.6931472"," 5.8664681"," 7.6226640"," 7.7596142"," 5.1298987"," 2.1972246"," 9.1761629"," 7.6501687"," 5.1416636"," 6.9324479"," 7.0859015"," 7.4413204"," 6.7417007"," 2.7080502"," 5.9480350"," 0.6931472"," 8.2324402"
"TCGA-2Y-A9H0-03"," 5.976351"," 5.686975"," 7.057898","10.228791"," 0.000000"," 7.703910"," 7.757051"," 8.556414"," 6.519147"," 4.488636","10.241387"," 6.472346"," 7.876638"," 6.561031"," 5.780744"," 5.926926"," 7.282761"," 6.695799"," 5.572154"," 8.503297"," 3.637586"," 4.382027"," 5.846439"," 7.926603"," 6.393591"," 7.140453"," 8.375399"," 7.039660"," 3.806662"," 5.953243"
"TCGA-G3-A3CH-03"," 5.010635"," 6.190315"," 7.860571","11.120224"," 1.386294"," 7.830028"," 7.529406"," 8.980298"," 4.330733"," 7.207860"," 9.536907"," 5.783825"," 8.458716"," 3.828641"," 6.879356"," 3.951244"," 7.171657"," 5.710427"," 3.713572"," 8.798757"," 6.107023"," 3.433987"," 6.708084"," 8.094073"," 6.878326"," 6.593045"," 5.693732"," 7.087574"," 1.386294"," 7.338238"
"TCGA-CC-A5UD-03"," 6.496775"," 6.378426"," 7.150701","10.712995"," 2.639057"," 6.770789"," 7.117206"," 3.135494"," 6.265301"," 6.421622"," 9.004914"," 6.063785"," 9.236885"," 5.811141"," 6.390241"," 1.386294"," 6.864848"," 6.788972"," 2.079442"," 8.669056"," 7.155396"," 5.476464"," 6.614726"," 7.493874"," 6.987490"," 6.792344"," 4.962845"," 7.713785"," 0.000000"," 5.693732"
"TCGA-CC-A7IE-03"," 4.343805"," 6.366470"," 7.905442","11.973043"," 7.756195"," 6.320768"," 7.121252"," 3.713572"," 7.080868"," 7.943783"," 7.624619"," 6.629363"," 8.219595"," 2.564949"," 7.531552"," 5.852202"," 7.210080"," 5.638355"," 2.564949"," 8.554296"," 7.169350"," 5.273000"," 6.927558"," 7.160069"," 6.820016"," 7.110696"," 6.760415"," 5.720312"," 0.000000"," 6.378426"
"TCGA-RC-A6M4-03"," 5.5645204"," 6.9517722"," 8.6657856","11.5799297"," 6.8977049"," 8.3074593"," 7.2984451"," 5.9188939"," 5.6419071"," 5.2311086"," 9.3052868"," 6.5220928"," 8.5006572"," 4.9344739"," 4.8598124"," 0.6931472"," 7.0604764"," 6.7945866"," 0.0000000"," 8.8786367"," 7.7419679"," 4.1588831"," 6.5132301"," 8.6342649"," 7.0396603"," 7.3178762"," 3.2188758"," 6.8254600"," 3.5263605"," 7.0741168"
"TCGA-DD-AAD6-03"," 4.9126549"," 3.6375862"," 6.4583383","10.5468929"," 6.5482191"," 4.5108595"," 6.8351846"," 8.0096954"," 5.8318825"," 3.9120230"," 7.2682230"," 5.8289456"," 7.1000272"," 3.6375862"," 5.5451774"," 1.6094379"," 6.4052285"," 6.4922398"," 0.6931472"," 6.7569324"," 1.6094379"," 4.8040210"," 6.4551986"," 6.9392539"," 6.0753460"," 5.7838252"," 6.5610307"," 5.1647860"," 3.3322045"," 6.3171647"
"TCGA-BC-A216-03"," 6.0063532"," 6.9167150"," 7.9258803","11.1438019"," 4.7957905"," 6.7673431"," 7.4866133"," 8.8839175"," 5.8916442"," 0.6931472"," 9.2609384"," 7.0604764"," 8.7590407"," 7.3024964"," 5.5053315"," 6.4264885"," 7.4024515"," 6.5352413"," 4.7791235"," 8.9607245"," 8.1285852"," 6.1114673"," 7.2737863"," 8.1961611"," 7.4707938"," 5.5721540"," 6.6267177"," 8.3728608"," 4.0253517"," 6.8752321"
"TCGA-CC-5259-03"," 5.075174"," 5.402677"," 3.583519","10.116742"," 7.345365"," 6.089045"," 6.960348"," 7.457032"," 5.568345"," 6.261492"," 9.130106"," 6.936343"," 6.930495"," 5.693732"," 6.570883"," 2.890372"," 5.736572"," 5.631212"," 0.000000"," 7.239215"," 6.791221"," 3.295837"," 3.332205"," 6.787845"," 4.927254"," 4.727388"," 6.768493"," 4.727388"," 3.713572"," 5.552960"
"TCGA-UB-A7MF-03"," 5.680173"," 7.600902"," 8.347827","11.356447"," 1.098612"," 8.682029"," 7.586804"," 6.393591"," 6.216606"," 3.526361"," 8.639057"," 7.145984"," 8.274612"," 7.865188"," 6.979145"," 1.945910"," 7.831617"," 6.736967"," 2.484907"," 9.298168"," 6.622736"," 5.043425"," 6.278521"," 8.328693"," 7.343426"," 6.173786"," 7.929487"," 6.678342"," 3.713572"," 6.992096"
"TCGA-DD-AADG-03"," 5.468060"," 4.406719"," 8.174703","11.278190"," 0.000000"," 5.743003"," 8.190077"," 9.342245"," 2.302585"," 2.564949"," 8.795431"," 6.238325"," 8.408494"," 7.038784"," 6.588926"," 1.945910"," 7.151485"," 6.163315"," 2.833213"," 8.388678"," 6.899723"," 5.181784"," 6.492240"," 6.896694"," 7.309881"," 7.185387"," 1.609438"," 6.378426"," 4.564348"," 7.375256"
"TCGA-ED-A82E-03"," 5.762051","10.932196"," 9.390493","12.049296"," 9.702289"," 6.988413"," 7.339538"," 1.386294"," 7.643962"," 7.005789"," 8.923991"," 6.214608"," 9.477463"," 6.272877"," 5.733341"," 7.931285"," 6.919684"," 6.061457"," 3.713572"," 8.930759"," 7.159292"," 4.406719"," 7.396949"," 7.781139"," 7.882315"," 6.673298"," 2.708050"," 5.783825"," 5.220356"," 7.183112"
"TCGA-NI-A4U2-03"," 7.0273145"," 5.6970935"," 8.4338116","11.6490285"," 1.3862944"," 6.9402225"," 8.7175184"," 9.5450969"," 6.0330862"," 5.6733233"," 9.9345985"," 7.0422862"," 8.1983644"," 2.6390573"," 7.2320103"," 5.6869754"," 7.8018004"," 7.6009025"," 3.3672958"," 8.7841622"," 7.2348984"," 3.2958369"," 6.9688504"," 7.9208097"," 6.8001701"," 5.4638318"," 0.6931472"," 7.0967214"," 6.2225763"," 8.9374812"
"TCGA-CC-A7II-03"," 5.710427"," 7.416980"," 9.062768","12.664427"," 4.897840"," 5.676754"," 6.248043"," 1.098612"," 6.406880"," 5.789960"," 7.024649"," 6.749931"," 8.275631"," 6.473891"," 6.573680"," 3.367296"," 7.091742"," 6.985642"," 2.639057"," 8.955706"," 5.442418"," 5.433722"," 6.324359"," 8.891099"," 7.349231"," 5.762051"," 4.369448"," 6.079933"," 4.077537"," 7.226209"
"TCGA-DD-A3A4-03"," 5.236442"," 4.007333"," 8.108021","10.928005"," 0.000000"," 7.753194"," 8.416488"," 2.708050"," 2.079442"," 5.370638"," 9.526172"," 5.463832"," 8.002694"," 1.098612"," 4.852030"," 5.793014"," 7.166266"," 8.036573"," 1.609438"," 8.383433"," 6.061457"," 3.583519"," 5.908083"," 7.623642"," 6.398595"," 4.330733"," 1.609438"," 5.332719"," 5.187386"," 6.726233"
"TCGA-G3-AAV6-03"," 6.536692"," 6.960348"," 7.776535","12.046966"," 2.079442"," 5.505332"," 8.339023"," 6.109248"," 7.007601"," 5.746203"," 8.106816"," 7.086738"," 8.618847"," 2.564949"," 5.123964"," 3.784190"," 6.991177"," 6.089045"," 2.639057"," 8.749098"," 7.367077"," 5.988961"," 5.549076"," 8.506132"," 6.792344"," 7.096721"," 4.997212"," 6.257668"," 5.323010"," 7.086738"
"TCGA-ED-A66X-03"," 6.079933"," 8.469892"," 8.570924","11.678253"," 9.254453"," 7.648740"," 8.204398"," 6.690842"," 7.140453"," 8.305978"," 9.457200"," 5.817111"," 8.676246"," 4.454347"," 6.077642"," 5.468060"," 7.153052"," 7.113142"," 3.044522"," 8.854237"," 5.908083"," 5.308268"," 7.100852"," 7.869402"," 7.701652"," 5.948035"," 6.455199"," 7.400010"," 4.465908"," 8.156797"
"TCGA-CC-A7IL-03"," 5.455321"," 3.688879"," 8.925720","11.678694"," 6.602588"," 5.111988"," 8.791334"," 8.748940"," 5.955837"," 2.397895"," 9.928473"," 6.925595"," 8.205765"," 1.098612"," 5.720312"," 6.035481"," 7.377759"," 6.408529"," 2.484907"," 8.213653"," 3.891820"," 4.234107"," 6.440947"," 8.161375"," 7.671827"," 6.539586"," 1.098612"," 6.716595"," 4.060443"," 7.757479"
"TCGA-DD-A4NE-03"," 6.232448"," 7.541152"," 8.317278","10.932357"," 3.688879"," 5.929589"," 7.361375"," 9.205428"," 6.573680"," 6.025866"," 9.292105"," 5.828946"," 8.629807"," 7.444833"," 5.389072"," 4.709530"," 7.053586"," 6.744059"," 4.343805"," 8.699681"," 6.854355"," 4.304065"," 6.993933"," 7.646831"," 7.292337"," 6.410175"," 4.812184"," 8.072779"," 4.158883"," 7.627544"
"TCGA-CC-A9FV-03"," 5.765191"," 6.801283"," 7.891705","10.730728"," 1.098612"," 7.559559"," 6.436150"," 0.000000"," 4.174387"," 6.278521"," 9.317759"," 5.655992"," 8.636575"," 3.688879"," 4.969813"," 5.241747"," 6.632002"," 5.463832"," 3.871201"," 8.542081"," 8.436200"," 4.382027"," 6.639876"," 7.918629"," 6.958448"," 6.938284"," 1.098612"," 6.284134"," 1.945910"," 7.197435"
"TCGA-CC-A8HS-03"," 6.944087"," 5.407172"," 7.917901","10.822076"," 2.890372"," 6.415097"," 7.492203"," 8.198914"," 6.756932"," 8.020928"," 9.749287"," 6.846943"," 8.819813"," 5.934894"," 6.063785"," 6.202536"," 7.546446"," 6.375025"," 6.997596"," 9.540004"," 6.403574"," 4.060443"," 7.173192"," 7.969704"," 7.832808"," 6.202536"," 6.526495"," 6.746412"," 4.262680"," 7.584265"
"TCGA-DD-A1EH-03"," 6.598509"," 8.777247"," 9.380758","11.927575"," 6.226537"," 6.483107"," 8.217169"," 9.884203"," 6.368187"," 9.036582"," 9.612467"," 6.717805"," 9.183791"," 5.252273"," 7.765145"," 3.433987"," 7.835579"," 5.624018"," 3.091042"," 9.183483"," 7.984463"," 5.446737"," 7.185387"," 7.964156"," 8.349957"," 6.035481"," 6.148468"," 7.367077"," 0.000000"," 8.413831"
"TCGA-5R-AA1D-03"," 5.123964"," 7.774015"," 8.056744","11.233264"," 5.087596"," 7.487174"," 7.626083"," 5.463832"," 5.257495"," 4.927254"," 8.987072"," 6.016157"," 7.876259"," 5.337538"," 7.160069"," 4.418841"," 7.069874"," 7.917536"," 3.871201"," 8.455105"," 7.672758"," 3.891820"," 6.505784"," 7.413970"," 6.722630"," 5.998937"," 5.241747"," 7.217443"," 3.663562"," 7.254178"
"TCGA-CC-A123-03"," 6.077642"," 4.812184"," 4.499810","11.875212"," 5.710427"," 4.836282"," 7.396335"," 6.669498"," 7.478735"," 7.297091"," 7.731492"," 8.206038"," 7.969704"," 5.293305"," 5.598422"," 3.332205"," 6.315358"," 5.455321"," 0.000000"," 7.725330"," 6.716595"," 4.330733"," 3.806662"," 7.426549"," 6.173786"," 6.393591"," 6.276643"," 5.598422"," 3.401197"," 5.978886"
"TCGA-CC-A7IK-03"," 5.529429"," 4.890349"," 8.814776","11.019940"," 2.079442"," 6.821107"," 6.934397"," 6.388561"," 3.135494"," 3.433987"," 9.902237"," 6.794587"," 9.344609"," 6.473891"," 5.981414"," 6.577861"," 7.612337"," 6.507278"," 1.945910"," 9.624963"," 7.428333"," 6.049733"," 7.461066"," 7.784057"," 7.271009"," 5.891644"," 3.637586"," 7.488294"," 6.047372"," 7.257003"
"TCGA-BC-A8YO-03"," 5.983936"," 7.901007"," 8.597297","11.042858"," 1.098612"," 7.902487"," 7.656810"," 8.608860"," 6.697034"," 6.084499"," 9.334680"," 6.306275"," 8.990691"," 8.034631"," 5.697093"," 5.669881"," 7.726213"," 6.682109"," 3.332205"," 9.464285"," 5.659482"," 5.075174"," 7.678326"," 7.738052"," 7.498316"," 6.561031"," 6.919684"," 8.082402"," 4.753590"," 8.001355"
"TCGA-BC-A5W4-03"," 5.777652"," 5.583496"," 6.875232","10.696661"," 1.098612"," 7.002156"," 7.308543"," 7.839132"," 5.433722"," 6.901737","10.022958"," 6.442540"," 7.839132"," 6.006353"," 3.044522"," 3.663562"," 7.374629"," 5.262690"," 4.077537"," 8.030084"," 7.348588"," 3.332205"," 5.308268"," 7.975565"," 6.177944"," 5.991465"," 3.332205"," 6.194405"," 4.127134"," 7.156956"
"TCGA-DD-A3A7-03"," 4.5432948"," 6.3664704"," 3.5553481","10.6552338"," 6.5323343"," 6.1944054"," 7.4770385"," 7.8663389"," 4.8121844"," 5.8749307"," 9.0046683"," 7.7894546"," 7.0859015"," 3.5835189"," 4.2626799"," 4.4308168"," 6.1654179"," 5.6869754"," 0.6931472"," 7.8087293"," 3.6888795"," 4.3820266"," 3.9702919"," 7.1608459"," 5.2040067"," 5.0751738"," 5.1119878"," 5.3518581"," 3.8712010"," 5.7071103"
"TCGA-CC-A9FU-03"," 6.866933"," 5.192957"," 8.876545","11.922761"," 2.890372"," 6.845880"," 7.816417"," 5.283204"," 6.682109"," 9.167328"," 7.129298"," 7.127694"," 9.139381"," 1.386294"," 5.192957"," 6.150603"," 7.573017"," 6.315358"," 2.302585"," 9.372119"," 8.766238"," 5.717028"," 6.919684"," 8.018955"," 7.528332"," 4.060443"," 5.720312"," 6.516193"," 2.772589"," 7.839526"
"TCGA-DD-AAE0-03"," 5.099866"," 7.058758"," 7.652546","11.737212"," 7.808729"," 4.828314"," 7.279319"," 3.784190"," 6.333280"," 7.665285"," 8.371474"," 6.682109"," 7.437795"," 3.178054"," 5.605802"," 4.532599"," 6.073045"," 3.784190"," 2.397895"," 7.802209"," 4.653960"," 3.688879"," 5.204007"," 6.588926"," 6.752270"," 7.029088"," 3.688879"," 5.869297"," 2.708050"," 6.276643"
"TCGA-CC-5264-03"," 7.169350"," 6.047372"," 8.346405","10.955742"," 4.787492"," 7.136483"," 8.335192"," 9.374158"," 7.294377"," 4.127134"," 9.912992"," 6.976348"," 8.237215"," 8.229778"," 6.609349"," 5.446737"," 8.056744"," 7.092574"," 4.330733"," 9.494316"," 7.443078"," 5.451038"," 7.132498"," 7.937732"," 7.922986"," 6.663133"," 6.008813"," 7.314553"," 4.927254"," 8.722417"
"TCGA-CC-A3MA-03"," 6.230481"," 9.200593"," 9.146228","11.662311"," 5.075174"," 7.021084"," 7.835579"," 5.723585"," 6.542472"," 8.935114"," 9.225820"," 6.440947"," 9.090994"," 8.540519"," 6.220590"," 5.840642"," 7.177782"," 7.177019"," 2.484907"," 8.978913"," 7.244942"," 4.709530"," 7.480428"," 7.968320"," 7.969358"," 6.309918"," 1.098612"," 8.499844"," 2.708050"," 8.194229"
"TCGA-DD-A4NK-03"," 6.033086"," 4.997212"," 7.868637","10.534440"," 2.944439"," 6.037871"," 6.869014"," 7.873217"," 3.850148"," 5.313206"," 8.740497"," 5.209486"," 8.250359"," 6.030685"," 5.826000"," 2.397895"," 7.136483"," 6.011267"," 3.178054"," 8.401782"," 5.918894"," 3.295837"," 6.971669"," 7.787382"," 7.023759"," 5.308268"," 2.944439"," 6.380123"," 3.218876"," 8.287528"
"TCGA-BC-4072-03"," 6.033086"," 9.250810"," 8.837536","11.386319"," 7.993282"," 7.943073"," 8.326759"," 3.044522"," 7.035269"," 8.761550"," 8.812248"," 6.257668"," 8.828641"," 7.270313"," 6.761573"," 6.295266"," 8.013674"," 8.513988"," 7.049255"," 9.460866"," 5.948035"," 5.147494"," 7.869784"," 8.131531"," 7.680176"," 5.837730"," 8.062748"," 7.261927"," 5.843544"," 7.508239"
