"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32"
"gene","SEMA3F","SEC62","RBM7","SEH1L","RNMT","SARS2","RNASEH2A","SERINC1","RBP2","RND3","SCAMP3","RGS4","SEM1","RAN","SEC61G","SEMA6D","SCYL1","RASA1","SANBR","RFT1","SAP30","RNF180","SAC3D1","SCARA3","RNF187","SAMD12","RIC8A","SERHL2","RELN","SDHD","RBMXL1","SEC22B"
"TCGA-BC-A5W4-03","5.7397929","8.5735735","6.1290502","6.6463905","6.5206211","3.1354942","0.6931472","7.7213486","0.6931472","6.7274317","8.3730918","1.0986123","8.9093704","7.8716927","7.6694953","1.3862944","8.3523185","5.5909870","5.0039463","6.5057841","4.8202816","5.1059455","6.6437897","6.3080984","9.4543840","2.5649494","8.0494271","2.6390573","5.7071103","8.2972944","5.7651911","7.1891677"
"TCGA-DD-A3A7-03","6.304449","8.381603","5.111988","6.364751","5.484797","3.931826","1.609438","7.277248","0.000000","6.366470","8.997766","2.890372","9.573872","8.130648","8.632306","1.098612","7.968320","3.663562","4.744932","6.734592","4.882802","3.951244","7.181592","5.003946","9.631876","5.513429","6.633318","2.397895","5.545177","6.874198","5.347108","6.013715"
"TCGA-CC-A9FU-03","7.576097","8.432071","6.815640","7.537430","7.765569","4.343805","1.098612","9.079434","2.397895","7.323831","9.343384","3.044522","9.197660","9.367942","8.222822","3.828641","8.385489","6.280396","6.513230","6.763885","5.811141","2.639057","7.549083","7.068172","9.760771","6.100319","8.543835","4.290459","9.734477","7.691200","6.748760","7.814400"
"TCGA-DD-AAE0-03","5.765191","7.486053","5.991465","6.349139","6.428105","3.178054","1.945910","7.464510","1.386294","5.789960","8.351375","3.931826","8.388905","8.532279","8.056427","2.484907","7.959975","4.770685","4.969813","6.042633","3.871201","3.713572","7.114769","6.762730","8.094989","4.394449","7.510978","4.110874","8.098035","7.129298","5.036953","5.837730"
"TCGA-CC-5264-03","7.050123","9.176059","6.864848","7.928766","8.042699","3.178054","1.386294","9.898927","2.708050","5.416100","9.026177","4.859812","9.555985","9.673131","8.635154","6.109248","8.521185","6.857514","6.259581","7.492203","6.858565","5.267858","6.463029","7.868637","9.752781","6.873164","9.036701","2.944439","3.433987","7.886833","7.020191","8.637994"
"TCGA-CC-A3MA-03","7.817625","8.610866","7.025538","7.544332","7.607381","3.295837","1.098612","8.786304","1.945910","8.460411","9.276690","5.455321","8.747511","9.081142","7.795235","4.564348","8.550628","7.186901","6.708084","6.638568","5.484797","6.381816","6.829794","6.698268","9.161675","7.450080","8.319230","5.159055","5.780744","8.074026","6.716595","7.489971"
"TCGA-DD-A4NK-03","6.733402","8.576594","6.311735","6.704414","6.948897","4.356709","0.000000","8.469263","0.000000","7.268920","8.086410","3.555348","7.827241","7.972811","6.799056","4.290459","8.318254","6.840547","4.189655","6.476972","4.406719","4.499810","5.347108","5.916202","8.457231","3.583519","8.050065","2.397895","5.877736","8.284252","6.107023","7.309212"
"TCGA-BC-4072-03","7.233455","9.428270","7.466799","7.434257","7.668561","4.779123","1.945910","9.951230","1.945910","7.466228","8.208219","5.323010","8.277158","9.581559","8.079928","5.123964","8.500250","7.046647","6.297109","7.360740","5.905362","4.744932","6.228511","7.444249","8.614501","7.479300","8.730206","4.663439","8.696176","9.010791","7.403061","8.174139"
"TCGA-XR-A8TD-03","7.541683","8.270781","6.415097","6.712956","6.603944","4.262680","1.791759","9.310819","1.609438","6.828712","8.410276","5.411646","8.629450","8.239065","7.690743","3.891820","8.333751","6.198479","5.257495","6.040255","6.388561","5.147494","6.788972","5.463832","8.705331","4.532599","7.799343","2.484907","5.758902","8.311153","6.523562","7.498870"
"TCGA-DD-A4NV-03","7.1853870","9.0978433","6.9920964","7.1041441","7.2262090","3.8918203","0.6931472","9.3649481","1.0986123","8.1562233","8.5676962","5.5451774","8.7513162","8.3069659","7.9269635","5.2626902","8.8661585","6.9555926","5.4249500","7.0228681","5.5721540","5.7990927","6.2225763","5.7525726","8.6825381","4.5951199","8.4268308","3.2580965","7.0639040","8.7318206","5.9864520","8.1872993"
"TCGA-LG-A9QD-03","5.6347896","8.9589259","6.0330862","7.0290876","6.5352413","3.9702919","0.6931472","9.2118392","1.0986123","7.6202148","7.6197242","4.3174881","8.6712867","8.5020796","7.7102052","3.7135721","8.4450525","5.7203118","4.3694479","6.5308776","4.5432948","5.2364420","6.0544393","3.1780538","8.2743570","6.5847914","7.9316440","4.4886364","7.3537223","8.4563811","5.7899602","7.4372064"
"TCGA-MI-A75E-03","7.142827","8.179760","6.240276","6.806829","6.674561","4.043051","0.000000","8.153925","1.386294","7.757479","8.330623","5.934894","9.008224","8.526351","7.642044","4.248495","8.352319","6.284134","4.465908","6.516193","5.379897","4.488636","6.440947","6.156979","8.853665","4.382027","7.961021","2.484907","7.501082","8.169336","6.343880","7.201916"
"TCGA-CC-5262-03"," 7.112327"," 8.503703"," 6.517671"," 7.148346"," 6.708084"," 2.708050"," 1.098612"," 8.889446"," 1.791759"," 8.119994"," 8.800114"," 5.509388"," 8.195610"," 9.340491"," 7.657755"," 3.761200"," 8.188411"," 5.843544"," 5.493061"," 6.626718"," 5.976351"," 5.236442"," 6.968850"," 5.231109","10.162075"," 3.295837"," 8.150468"," 2.708050"," 8.660601"," 8.358901"," 6.434547"," 7.321850"
"TCGA-CC-A3MC-03","6.580639","8.543056","5.866468","7.231287","7.008505","3.784190","0.000000","8.818186","1.386294","7.019297","9.304195","4.189655","8.504918","8.869539","7.338888","3.663562","8.273337","6.517671","5.370638","6.639876","5.236442","5.023881","6.401917","6.113682","8.926119","5.525453","8.032685","5.370638","7.476472","8.074960","6.501290","7.578657"
"TCGA-G3-A25T-03"," 6.983790"," 9.070158"," 7.396949"," 7.145984"," 7.555905"," 4.025352"," 2.079442"," 9.024613"," 1.609438"," 7.553287"," 8.322880"," 9.262268"," 9.512665","10.097861"," 8.658345"," 4.828314"," 8.473659"," 6.914731"," 6.129050"," 6.565265"," 5.739793"," 5.170484"," 6.993933"," 5.117994"," 9.275847"," 3.433987"," 8.693329"," 3.737670"," 6.212606"," 8.767485"," 5.726848"," 7.173192"
"TCGA-CC-A8HT-03","6.655440","8.165932","6.086775","7.489412","7.044905","4.343805","1.609438","8.165648","4.094345","6.672033","8.834337","3.637586","8.819665","9.038128","8.283999","2.890372","9.121181","5.940171","6.204558","6.901737","6.621406","3.091042","7.424762","7.724888","9.836011","5.003946","8.188967","3.713572","4.043051","8.192017","6.525030","7.712891"
"TCGA-ED-A8O6-03","7.7209053","8.2707810","6.5453497","6.7226298","7.0166097","4.1896547","0.6931472","8.4801142","7.6870802","7.3118862","8.5631221","3.4965076","8.3383057","9.0719974","8.2573857","4.5538769","8.4217830","6.0137152","5.1761497","6.9884132","5.1704840","3.5835189","6.9707301","8.3868567","8.8997308","6.4922398","8.0317104","4.3307333","9.6097874","7.4342574","6.1800167","7.1747243"
"TCGA-CC-A3M9-03"," 7.4922030"," 8.5249629"," 6.8243737"," 7.6187424"," 7.4265491"," 4.6051702"," 2.3025851"," 8.6061194"," 0.6931472"," 8.8195175"," 8.5241688"," 7.0210840"," 9.1665974","10.0908796"," 8.2789360"," 2.5649494"," 8.8137359"," 7.0326243"," 6.5366916"," 6.8669333"," 7.0698741"," 4.7273878"," 6.9117473"," 7.1662660"," 8.9132811"," 2.5649494"," 9.0277388"," 3.5553481"," 3.8501476"," 7.7549103"," 6.6267177"," 7.6718268"
"TCGA-DD-A1EJ-03","8.521384","9.744609","7.215240","7.618742","8.039480","5.030438","1.098612","9.702289","5.176150","7.756195","9.093357","3.091042","9.279960","9.729313","8.580168","4.317488","9.070043","7.170888","6.061457","7.706613","6.756932","2.890372","7.372746","8.190077","9.426822","2.197225","8.692154","4.919981","9.233373","8.390041","7.145196","8.086103"
"TCGA-DD-A1EE-03"," 7.502186"," 9.025696"," 6.501290"," 7.890208"," 7.740664"," 3.931826"," 1.098612"," 8.954415"," 1.386294"," 7.611348"," 9.262838"," 3.496508"," 8.715552"," 9.033245"," 7.606885"," 4.158883"," 8.823942"," 7.287561"," 5.298317"," 6.969791"," 6.089045"," 4.343805"," 6.505784"," 6.670766"," 9.643745"," 1.945910"," 8.426174"," 3.688879","10.136027"," 8.182839"," 6.887553"," 8.304990"
"TCGA-G3-A7M9-03"," 6.879356"," 8.881281"," 7.045777"," 7.952263"," 8.383433"," 4.919981"," 3.258097"," 9.130648"," 7.330405"," 7.042286"," 9.168685"," 6.210600"," 8.856946","10.095429"," 8.501876"," 6.902743"," 8.903543"," 6.717805"," 6.413459"," 7.304516"," 6.570883"," 4.976734"," 7.378384"," 8.183956"," 8.952735"," 5.187386"," 9.103534"," 4.553877"," 5.953243"," 8.608678"," 7.589336"," 8.157084"
"TCGA-FV-A4ZP-03"," 6.502790"," 7.765993"," 4.634729"," 6.562444"," 5.736572"," 3.912023"," 2.890372"," 6.037871"," 3.401197"," 6.040255"," 9.282847"," 4.060443","10.675862"," 8.383205"," 9.461333"," 4.897840"," 7.938802"," 3.367296"," 5.075174"," 7.118826"," 6.122493"," 3.044522"," 8.216628"," 5.433722"," 8.548304"," 5.676754"," 6.791221"," 3.401197"," 9.106090"," 5.857933"," 4.595120"," 5.308268"
"TCGA-BC-4073-03","7.144407","9.275191","6.552508","7.687539","7.903966","4.330733","1.386294","9.683526","1.098612","9.007367","8.114624","4.905275","8.380227","9.453443","8.471359","6.405228","8.792094","7.307873","5.777652","7.515889","6.421622","4.584967","6.249975","4.442651","9.330343","5.802118","8.521384","3.688879","9.375516","7.964503","6.504288","8.358666"
"TCGA-ED-A97K-03","6.810142","9.175438","7.421178","7.464510","7.918629","4.521789","1.098612","9.205026","1.609438","8.323366","8.046549","6.843750","8.170751","8.659560","7.664347","5.164786","8.472196","7.443664","6.677083","6.769642","5.036953","5.476464","6.326149","7.401231","8.699181","7.669962","8.681520","5.236442","7.230563","7.958577","6.830874","7.407318"
"TCGA-DD-A73C-03","7.297768","8.712266","6.586172","7.027315","7.329750","4.543295","0.000000","9.678843","1.098612","7.508787","7.685703","4.442651","8.510370","8.657129","7.541683","5.529429","8.838262","6.848005","5.198497","6.643790","5.093750","4.644391","5.843544","6.393591","8.262817","3.295837","8.085179","2.639057","1.386294","8.634087","6.139885","7.596894"
"TCGA-DD-A3A1-03","6.584791","8.555644","6.641182","7.164720","6.401917","3.218876","1.386294","7.790282","0.000000","7.303170","8.722091","4.189655","8.617039","9.146868","8.132119","2.484907","8.422663","5.541264","5.288267","6.452049","5.937536","5.141664","6.838405","4.510860","9.298901","5.393628","7.754482","3.784190","1.791759","8.135933","6.641182","7.527794"
"TCGA-G3-A6UC-03","7.8367648","9.0606796","6.6871086","6.9828628","7.1921821","4.0430513","0.6931472","8.8193697","0.6931472","6.9216582","8.0649509","1.6094379","8.8022217","8.1464193","6.8772961","4.7535902","8.3002802","6.5957805","4.4188406","6.6463905","5.3612922","2.8332133","5.6869754","7.2827612","8.8161119","2.3978953","8.0740262","2.8903718","4.4426513","8.1914631","5.8579332","7.4815557"
"TCGA-DD-A4NG-03","7.2682230","8.7003477","6.3835066","7.2737863","7.2341772","3.7612001","0.6931472","8.9158351","0.0000000","6.7322107","8.3007770","3.7135721","8.5579512","8.6644056","7.0992017","3.9512437","8.1238543","6.6957989","5.1239640","6.1268692","5.4971682","5.7071103","6.2065759","5.9480350","9.0874945","1.6094379","8.0401247","3.1780538","8.6231735","8.0765153","5.7268477","6.4645883"
"TCGA-CC-5263-03","6.849066","9.142597","6.475433","8.062748","8.465689","4.110874","2.944439","9.782844","1.791759","7.677864","8.434464","5.164786","8.457655","9.521934","8.243546","5.880533","8.715224","6.864848","6.633318","6.442540","7.034388","5.616771","7.113956","4.369448","8.900140","6.545350","8.738735","4.110874","7.783224","7.549083","7.082549","8.256348"
"TCGA-DD-A4NA-03"," 6.9027427"," 9.2644497"," 7.2276625"," 7.2218358"," 8.3363905"," 4.9487599"," 0.6931472"," 9.6301685"," 1.0986123"," 7.2772477"," 8.3829758"," 5.0937502"," 8.0743377"," 9.1304310"," 7.7458682"," 7.3231707"," 8.6367524"," 7.7349962"," 6.6200732"," 6.2841342"," 6.0637852"," 3.9512437"," 5.9107966","10.0235347"," 9.2159248"," 2.6390573"," 8.8919241"," 4.2766661"," 3.9120230"," 8.6931613"," 6.8803841"," 8.1936767"
"TCGA-UB-A7MC-03"," 7.414573"," 9.429717"," 6.693324"," 7.376508"," 7.694848"," 4.369448"," 1.945910","10.392006"," 1.609438"," 6.429719"," 9.131514"," 1.791759"," 8.959569"," 9.137017"," 8.040447"," 3.850148"," 8.373554"," 7.130899"," 5.831882"," 6.873164"," 5.231109"," 5.361292"," 6.298949"," 7.958926"," 9.569622"," 4.043051"," 8.060540"," 3.526361"," 9.174713"," 8.064322"," 6.511745"," 7.862112"
"TCGA-EP-A3RK-03","7.080868","8.491465","6.429719","7.135687","7.221836","3.912023","0.000000","8.253488","2.708050","6.461468","8.852093","4.174387","8.953899","9.125327","7.969704","4.304065","8.625509","6.579251","5.176150","6.654153","5.587249","3.931826","7.149917","6.851185","9.581490","4.330733","8.440096","2.772589","8.881836","7.930566","7.033506","7.244942"
"TCGA-CC-A5UC-03","6.694562","8.415382","6.089045","7.097549","6.870053","3.555348","1.609438","8.351611","6.028279","7.218177","8.298788","5.023881","8.317278","9.527921","7.985484","4.744932","7.881937","6.705639","5.099866","6.758095","5.583496","4.736198","6.508769","8.862059","8.576594","3.713572","7.924072","3.433987","7.743270","7.689371","5.356586","6.413459"
"TCGA-3K-AAZ8-03","6.639876","8.799360","6.413459","7.393263","7.188413","4.532599","1.098612","9.257701","1.098612","7.019297","8.636042","2.564949","8.997147","8.680332","7.999007","2.564949","8.279190","6.244167","4.605170","6.763885","5.056246","2.302585","6.287859","5.521461","9.715832","1.945910","8.077447","4.454347","6.352629","8.055792","5.720312","7.365813"
"TCGA-DD-A116-03","6.7428806","8.4640034","5.9712618","6.9107508","6.7787849","3.4965076","0.0000000","8.6103192","0.6931472","6.3630281","8.4971945","3.5835189","9.0161486","9.0030702","7.8107581","3.5553481","8.2487907","5.6021188","4.9972123","6.0112672","4.2626799","3.8712010","7.4792996","7.1538338","9.0643893","1.9459101","8.1423543","2.9957323","6.4488894","8.2087640","6.6437897","7.0112140"
"TCGA-YA-A8S7-03","6.951772","8.160518","6.569481","6.986566","6.986566","4.077537","1.609438","9.114160","0.000000","7.976939","9.025215","5.652489","8.906529","9.319912","8.739536","3.258097","8.524367","6.751101","6.210600","6.565265","6.734592","3.970292","6.489205","6.469250","9.216422","3.737670","8.381373","3.713572","7.446585","7.748029","6.124683","7.834392"
"TCGA-DD-AAVY-03","6.1092476","7.8995245","5.4722707","6.3750248","6.4281053","3.6888795","0.0000000","7.9501499","0.0000000","6.3403593","8.1347608","0.6931472","7.8709296","7.8935721","6.3543700","3.0445224","7.7204617","6.2576676","3.6375862","5.8944028","4.4886364","3.9120230","5.5053315","6.5087691","8.5945245","0.6931472","7.5989005","2.9957323","7.4217758","7.6889133","5.6131281","6.5875500"
"TCGA-CC-5260-03","6.8167359","8.6188468","6.5610307","7.1090621","7.6525457","4.6539604","1.7917595","8.6538198","0.6931472","6.9007307","7.9703949","8.6459381","7.9902382","8.5812941","7.2555913","6.1590954","8.1599467","7.4599148","6.0913099","6.6871086","4.2626799","5.7004436","6.2402758","6.7286286","8.7591978","6.8669333","8.5573750","4.0073332","3.8918203","7.4006206","6.0867747","7.3092124"
"TCGA-CC-A7IF-03","6.8617113","8.9369556","5.7004436","6.7546041","6.4199949","3.7841896","1.0986123","8.2850089","0.0000000","6.3681872","7.9648509","3.6888795","8.8573728","8.4474143","7.4342574","4.0943446","7.9247959","5.7868974","5.3565863","6.5680779","4.7273878","2.8332133","7.3796322","7.8770179","8.6887908","1.3862944","7.3783837","4.4308168","0.6931472","8.4992329","6.0591232","7.1284959"
"TCGA-DD-A3A5-03","6.974479","8.997889","6.616065","6.115892","6.146329","3.295837","1.609438","8.563886","0.000000","6.423247","8.193124","3.610918","8.517793","8.244859","7.390181","4.094345","8.582606","5.613128","4.442651","6.091310","5.370638","2.639057","6.395262","3.951244","8.534050","2.772589","7.800982","2.484907","3.091042","8.641886","6.336826","7.013915"
"TCGA-CC-A7IH-03","6.763885","8.928640","6.400257","7.153052","7.259116","4.382027","1.386294","9.623112","1.098612","7.011214","8.856946","3.332205","9.120416","8.704336","7.655391","4.990433","7.909857","6.894670","4.875197","6.689599","5.424950","3.761200","6.006353","7.510978","9.403767","2.484907","8.560827","3.091042","6.810142","8.124447","6.287859","7.865955"
"TCGA-BW-A5NO-03","6.6106960","8.2182479","6.1224928","6.5424720","6.5985090","2.0794415","0.6931472","8.4424696","1.3862944","5.7170277","7.8304256","3.4657359","8.1475777","8.2150064","7.4489161","3.0445224","7.4512417","5.5529596","4.4773368","6.1984787","4.5538769","4.1896547","6.2709884","5.5174529","8.0595923","3.2580965","7.4247618","1.9459101","2.7725887","7.5953873","6.4861608","7.2605226"
"TCGA-G3-AAV1-03","7.1538338","9.0698131","6.2747620","7.2984451","7.2696167","4.4426513","0.6931472","9.5819039","3.6109179","6.5012897","8.2128396","4.0604430","8.3806859","8.9682688","7.7288558","4.5747110","8.3049896","7.4465851","5.8171112","6.5638555","5.3471075","3.8918203","6.0185932","6.6147256","8.5814817","1.6094379","8.0123496","3.8066625","9.5849338","7.9807078","7.1236728","7.6396423"
"TCGA-DD-A3A9-04","7.0440329","8.6358647","6.5496507","6.4738907","6.4967750","3.4339872","0.6931472","8.8969986","0.0000000","6.4922398","9.6179365","4.8598124","8.6476950","8.4635814","8.2474820","4.3174881","8.1028891","5.3375381","5.4764636","6.0185932","5.0304379","5.0498560","6.6631327","4.7621739","9.2181101","2.8332133","8.0765153","2.7725887","2.3978953","7.9571773","5.3181200","6.4361504"
"TCGA-DD-A119-04","6.4473059","8.3999850","6.7393366","7.5719884","6.2045578","2.8332133","0.6931472","8.6844011","0.6931472","6.0776422","9.0369389","4.3944492","9.0082242","9.3208974","8.2000136","3.4011974","8.0693424","5.4026774","4.2904594","6.4536250","5.2574954","4.7535902","7.3524411","5.5214609","9.1526053","4.5325995","7.5878172","2.1972246","8.2179782","9.0229259","6.3007858","6.7522704"
"TCGA-RC-A6M5-04","7.677864","8.583355","6.472346","6.440947","6.783325","4.553877","0.000000","9.483873","1.609438","7.557473","8.284504","4.174387","8.404696","8.853380","7.878534","5.488938","8.185071","6.415097","4.770685","6.456770","5.886104","5.384495","5.902633","6.732211","8.903679","5.187386","8.035603","7.276556","8.403352","8.218787","6.180017","8.183956"
"TCGA-BW-A5NP-04"," 6.7638849"," 9.1236926"," 7.0121153"," 7.0800265"," 7.1139561"," 3.7135721"," 0.0000000"," 8.8456333"," 0.6931472"," 7.0561753"," 9.0798899"," 4.0943446"," 9.0316921"," 9.1870717"," 8.3378273"," 4.9487599"," 8.0684030"," 6.9574974"," 5.4638318"," 6.5264949"," 5.7037825"," 4.4659081"," 7.0264268"," 7.0909098"," 9.7461903"," 2.4849066"," 7.8422788"," 3.8712010","10.2730837"," 8.2687318"," 6.3099183"," 7.8107581"
"TCGA-DD-A1EK-04","7.1451961","8.1452596","6.2747620","6.7238324","6.4551986","3.1354942","0.0000000","8.0388348","0.6931472","7.5923661","8.3635757","4.5643482","7.7115490","8.1647948","6.9744789","2.9957323","8.1481564","6.2989492","4.5643482","6.1441856","5.1532916","4.6443909","6.4052285","6.3403593","9.6650400","2.9444390","7.7553388","1.6094379","3.4657359","8.0394799","6.4345465","7.1356873"
