"","from","to"
"1825","DYNLL1","ZMYND11"
"1826","ETS2","ZMYND11"
"1827","EZH2","ZMYND11"
"1828","EZH1","ZMYND11"
"1829","MAPK3","ZNF7"
"1830","ALDOB","FBP1"
"1831","ALDH2","ADH1B"
"1832","ALDH2","ADH1C"
"1833","ALDH2","ADH4"
"1834","ALDH2","BBOX1"
"1835","ALDH2","AKR1B10"
"1836","ALDH2","ACYP1"
"1837","ALDH1B1","ACYP1"
"1838","SDHB","SUCLG2"
"1839","SDHD","SUCLG2"
"1840","MMUT","SUCLG2"
"1841","HSF2","SUCLG2"
"1842","TKT","RPIA"
"1843","UGP2","PGM1"
"1844","UGP2","GALE"
"1845","EHHADH","IVD"
"1846","ECHS1","IVD"
"1847","ECHS1","ACADM"
"1848","ACAT1","AACS"
"1849","ACAT1","HMGCS2"
"1850","ADH1A","GSTO2"
"1851","CYP1A2","GSTO2"
"1852","ADH1A","GSTA5"
"1853","ADH1A","GSTA2"
"1854","ADH1A","GSTA3"
"1855","ADH1A","GSTM1"
"1856","ADH1A","GSTM3"
"1857","ADH1A","GSTM4"
"1858","ADH1A","GSTM5"
"1859","ADH1A","GSTT1"
"1860","ADH1A","MGST2"
"1861","CYP8B1","AKR1D1"
"1862","ASS1","ADSS1"
"1863","ATIC","ADSS1"
"1864","PNP","NMRK1"
"1865","PNP","XDH"
"1866","PNP","NNMT"
"1867","NAMPT","NNMT"
"1868","SIRT7","NNMT"
"1869","PDE7B","ADSL"
"1870","ASL","ADSL"
"1871","CYP1A2","CYP2C19"
"1872","CYP1A2","CYP2J2"
"1873","DTYMK","TK1"
"1874","DUT","TK1"
"1875","GLUD2","NIT2"
"1876","GLUD2","GLUL"
"1877","GLS2","GLUL"
"1878","FOLH1","ASPA"
"1879","ESR1","ASPA"
"1880","BHMT","DMGDH"
"1881","SHMT1","SDS"
"1882","SHMT1","AGXT"
"1883","AGXT2","ABAT"
"1884","ALDH6A1","ABAT"
"1885","AOC1","INMT"
"1886","AMDHD1","UROC1"
"1887","MTR","CTH"
"1888","E2F4","CTH"
"1889","B4GALT3","ST3GAL3"
"1890","MYC","ST3GAL3"
"1891","LIPG","MGLL"
"1892","MOGAT2","MGLL"
"1893","LPCAT1","PLAAT3"
"1894","PCYT1A","CHKA"
"1895","PIK3CA","CHKA"
"1896","PIK3CB","CHKA"
"1897","PIK3CD","CHKA"
"1898","PIK3R1","CHKA"
"1899","PIK3R2","CHKA"
"1900","PIK3R3","CHKA"
"1901","E2F1","CHKA"
"1902","FOS","CHKA"
"1903","EGR1","CHKA"
"1904","EGR3","CHKA"
"1905","LTA4H","CYP4F3"
"1906","HAO2","PGP"
"1907","HAO1","PGP"
"1908","MYC","PGP"
"1909","EGR2","PGP"
"1910","EGR3","PGP"
"1911","RETSAT","HSD17B6"
"1912","GMPS","TPMT"
"1913","IMPDH2","TPMT"
"1914","EGR1","TPMT"
"1915","MTOR","RRAGD"
"1916","MTOR","EIF4EBP1"
"1917","SOS2","SPRY2"
"1918","PRKCA","PLCB2"
"1919","PRKCB","PLCB2"
"1920","EGFR","PLCB2"
"1921","PRKCA","ATP6AP1"
"1922","EGFR","ATP6AP1"
"1923","PRKCA","PA2G4"
"1924","PRKCB","PA2G4"
"1925","PRKCG","PA2G4"
"1926","RB1","PA2G4"
"1927","HDAC2","PA2G4"
"1928","MYC","PA2G4"
"1929","NFYC","PA2G4"
"1930","PRKCA","TRPV4"
"1931","PRKCB","TRPV4"
"1932","PRKCG","TRPV4"
"1933","PRKCD","TRPV4"
"1934","PRKCB","FCGR3B"
"1935","PRKCB","FCGR2C"
"1936","PRKCB","SLC2A2"
"1937","AKT3","THEM4"
"1938","AKT3","C6"
"1939","AKT3","C7"
"1940","AKT3","C8B"
"1941","AKT3","C9"
"1942","AKT3","RHOB"
"1943","HDAC1","RHOB"
"1944","AKT1","MDM4"
"1945","TP53","MDM4"
"1946","RB1","MDM4"
"1947","ELK1","MDM4"
"1948","CDK1","MDM4"
"1949","YWHAB","MDM4"
"1950","YWHAG","MDM4"
"1951","YWHAZ","MDM4"
"1952","E2F1","MDM4"
"1953","CSNK1A1","MDM4"
"1954","SMAD3","MDM4"
"1955","ARF1","MDM4"
"1956","RAF1","RFXANK"
"1957","EGR1","RFXANK"
"1958","HDAC4","RFXANK"
"1959","RFX5","RFXANK"
"1960","HRAS","TPM3"
"1961","HRAS","TPR"
"1962","MYC","TPR"
"1963","EGFR","FGF23"
"1964","EGFR","SH3GLB2"
"1965","EGFR","ATP6V1C2"
"1966","EGFR","ATP6V1H"
"1967","PIK3CA","TRAF5"
"1968","ELAVL1","TRAF5"
"1969","MAPK10","BAX"
"1970","HK3","BAX"
"1971","HKDC1","BAX"
"1972","AATF","BAX"
"1973","TP53","ARHGAP10"
"1974","ACTB","ARHGAP10"
"1975","TP53","FOXM1"
"1976","CDKN2A","FOXM1"
"1977","CDK1","FOXM1"
"1978","CDC25B","FOXM1"
"1979","CDC6","FOXM1"
"1980","CCNB1","FOXM1"
"1981","E2F1","FOXM1"
"1982","MYC","FOXM1"
"1983","TP53","YEATS4"
"1984","E2F1","YEATS4"
"1985","SMARCB1","YEATS4"
"1986","TP53","BAZ1B"
"1987","PCNA","BAZ1B"
"1988","MYC","BAZ1B"
"1989","ATF2","BAZ1B"
"1990","SMARCC2","BAZ1B"
"1991","SMARCE1","BAZ1B"
"1992","TP53","UBE2K"
"1993","MYC","UBE2K"
"1994","TP53","XPO1"
"1995","RAN","XPO1"
"1996","E2F4","XPO1"
"1997","E2F5","XPO1"
"1998","E2F1","XPO1"
"1999","E2F2","XPO1"
"2000","E2F3","XPO1"
"2001","MYC","XPO1"
"2002","ATF2","XPO1"
"2003","SMARCB1","XPO1"
"2004","NPM1","XPO1"
"2005","TP53","HSPB1"
"2006","MAPKAPK5","HSPB1"
"2007","FOS","HSPB1"
"2008","ESR1","HSPB1"
"2009","TP53","RAB4A"
"2010","RBSN","RAB4A"
"2011","MYC","RAB4A"
"2012","TP53","BAK1"
"2013","TP53","SERPINE1"
"2014","SMAD4","SERPINE1"
"2015","AGTR1","SERPINE1"
"2016","E2F1","SERPINE1"
"2017","E2F2","SERPINE1"
"2018","E2F3","SERPINE1"
"2019","FOS","SERPINE1"
"2020","MYC","SERPINE1"
"2021","SMAD2","SERPINE1"
"2022","SMAD3","SERPINE1"
"2023","ESR1","SERPINE1"
"2024","EGR1","SERPINE1"
"2025","FOSB","SERPINE1"
"2026","TP53","TNF"
"2027","MAPK1","TNF"
"2028","MAPK3","TNF"
"2029","ELK1","TNF"
"2030","MYD88","TNF"
"2031","E2F1","TNF"
"2032","FOS","TNF"
"2033","ATF2","TNF"
"2034","EGR1","TNF"
"2035","ETV4","TNF"
"2036","HMGB2","TNF"
"2037","POU2F1","TNF"
"2038","TP53","ACACA"
"2039","E2F1","ACACA"
"2040","PRKAA2","ACACA"
"2041","PRKAG2","ACACA"
"2042","PRKAB1","ACACA"
"2043","PRKAB2","ACACA"
"2044","PRKAG1","ACACA"
"2045","MYC","ACACA"
"2046","BRCA1","ACACA"
"2047","EGR1","ACACA"
"2048","POU2F1","ACACA"
"2049","TP53","BIRC5"
"2050","RB1","BIRC5"
"2051","E2F4","BIRC5"
"2052","E2F1","BIRC5"
"2053","HDAC1","BIRC5"
"2054","MYC","BIRC5"
"2055","LEF1","BIRC5"
"2056","TCF7","BIRC5"
"2057","TCF7L2","BIRC5"
"2058","TCF7L1","BIRC5"
"2059","APC","BIRC5"
"2060","DNMT1","BIRC5"
"2061","ILF3","BIRC5"
"2062","TP53","EPCAM"
"2063","HDAC1","EPCAM"
"2064","DNMT1","EPCAM"
"2065","TP53","MSH2"
"2066","E2F4","MSH2"
"2067","E2F1","MSH2"
"2068","MYC","MSH2"
"2069","BARD1","MSH2"
"2070","DNMT1","MSH2"
"2071","TP53","RRM2"
"2072","E2F1","RRM2"
"2073","MYC","RRM2"
"2074","NFYC","RRM2"
"2075","TP53","TOP2A"
"2076","RB1","TOP2A"
"2077","E2F1","TOP2A"
"2078","HDAC1","TOP2A"
"2079","HDAC2","TOP2A"
"2080","BRCA1","TOP2A"
"2081","UHRF1","TOP2A"
"2082","YBX1","TOP2A"
"2083","TP53","TP53BP2"
"2084","RB1","TP53BP2"
"2085","E2F1","TP53BP2"
"2086","TP53","STMN1"
"2087","E2F5","STMN1"
"2088","E2F1","STMN1"
"2089","E2F2","STMN1"
"2090","E2F3","STMN1"
"2091","MYC","STMN1"
"2092","ESR1","STMN1"
"2093","TP53","KPNB1"
"2094","MYC","KPNB1"
"2095","SMAD2","KPNB1"
"2096","SMAD3","KPNB1"
"2097","EGR1","KPNB1"
"2098","EZH2","KPNB1"
"2099","NFYC","KPNB1"
"2100","PTMA","KPNB1"
"2101","TP53","CD82"
"2102","HDAC1","CD82"
"2103","TP53","HSPA4"
"2104","MYC","HSPA4"
"2105","ESR1","HSPA4"
"2106","HSF2","HSPA4"
"2107","NR3C2","HSPA4"
"2108","TP53","SOCS2"
"2109","E2F1","SOCS2"
"2110","MYC","SOCS2"
"2111","ESR1","SOCS2"
"2112","EGR1","SOCS2"
"2113","EGR2","SOCS2"
"2114","TP53","NDRG1"
"2115","FOS","NDRG1"
"2116","MYC","NDRG1"
"2117","ILF3","NDRG1"
"2118","RUVBL2","NDRG1"
"2119","TP53","PTBP1"
"2120","E2F1","PTBP1"
"2121","MYC","PTBP1"
"2122","EGR1","PTBP1"
"2123","FUS","PTBP1"
"2124","TP53","OGG1"
"2125","ELK1","OGG1"
"2126","EGR1","OGG1"
"2127","NFYC","OGG1"
"2128","TP53","THRSP"
"2129","TP53","AFP"
"2130","TP53","AQP3"
"2131","FOS","AQP3"
"2132","TP53","MKI67"
"2133","CBX3","MKI67"
"2134","TP53","NME1"
"2135","FOS","NME1"
"2136","MYC","NME1"
"2137","EGR1","NME1"
"2138","TP53","PRC1"
"2139","E2F4","PRC1"
"2140","TP53","PTPN13"
"2141","APC","PTPN13"
"2142","BRD7","PTPN13"
"2143","TP53","KPNA2"
"2144","LEF1","KPNA2"
"2145","BRCA1","KPNA2"
"2146","PLAG1","KPNA2"
"2147","PTMA","KPNA2"
"2148","YBX1","KPNA2"
"2149","TP53","MNAT1"
"2150","RB1","MNAT1"
"2151","E2F1","MNAT1"
"2152","ESR1","MNAT1"
"2153","BRCA1","MNAT1"
"2154","POU2F1","MNAT1"
"2155","YBX1","MNAT1"
"2156","ERCC3","MNAT1"
"2157","MCM7","MNAT1"
"2158","TP53","NCL"
"2159","E2F1","NCL"
"2160","MYC","NCL"
"2161","NPM1","NCL"
"2162","SSB","NCL"
"2163","TP53","FAM83H"
"2164","FOS","FAM83H"
"2165","MYC","FAM83H"
"2166","EGR1","FAM83H"
"2167","EGR2","FAM83H"
"2168","EGR3","FAM83H"
"2169","FOSB","FAM83H"
"2170","TP53","CDK5"
"2171","FOS","CDK5"
"2172","MYC","CDK5"
"2173","ESR1","CDK5"
"2174","PURA","CDK5"
"2175","BHLHE40","CDK5"
"2176","TP53","N4BP2L1"
"2177","E2F5","N4BP2L1"
"2178","E2F1","N4BP2L1"
"2179","E2F2","N4BP2L1"
"2180","E2F3","N4BP2L1"
"2181","POU2F1","N4BP2L1"
"2182","TP53","UBE2A"
"2183","ZIC2","UBE2A"
"2184","TP53","PPFIBP2"
"2185","TSG101","PPFIBP2"
"2186","ZIC2","PPFIBP2"
"2187","TP53","SSNA1"
"2188","TP53","SPON2"
"2189","TP53","SLC25A39"
"2190","MYC","SLC25A39"
"2191","EGR1","SLC25A39"
"2192","EGR2","SLC25A39"
"2193","TP53","SEC24C"
"2194","ELK1","SEC24C"
"2195","ATF2","SEC24C"
"2196","TP53","SAP130"
"2197","SMAD3","SAP130"
"2198","ARID4B","SAP130"
"2199","TP53","S100A8"
"2200","FOS","S100A8"
"2201","FOSB","S100A8"
"2202","PDCD11","S100A8"
"2203","TP53","RC3H1"
"2204","TP53","PXDC1"
"2205","TP53","PEAK1"
"2206","NFYC","PEAK1"
"2207","TP53","NSUN5"
"2208","MYC","NSUN5"
"2209","TP53","MCC"
"2210","TP53","LIG3"
"2211","MYC","LIG3"
"2212","ATF2","LIG3"
"2213","ATF5","LIG3"
"2214","TP53","LIG1"
"2215","E2F1","LIG1"
"2216","TP53","KLKB1"
"2217","TP53","IK"
"2218","TP53","HMGN5"
"2219","TP53","GPN2"
"2220","TP53","FBLN1"
"2221","SMAD4","FBLN1"
"2222","E2F5","FBLN1"
"2223","E2F1","FBLN1"
"2224","E2F2","FBLN1"
"2225","E2F3","FBLN1"
"2226","ESR1","FBLN1"
"2227","TP53","DUSP12"
"2228","TP53","DPF2"
"2229","E2F1","DPF2"
"2230","E2F2","DPF2"
"2231","TP53","CNTN4"
"2232","POU2F1","CNTN4"
"2233","TP53","CHCHD7"
"2234","E2F4","CHCHD7"
"2235","E2F5","CHCHD7"
"2236","E2F1","CHCHD7"
"2237","E2F2","CHCHD7"
"2238","E2F3","CHCHD7"
"2239","MYC","CHCHD7"
"2240","EGR1","CHCHD7"
"2241","POU2F1","CHCHD7"
"2242","TP53","C15orf40"
"2243","TP53","AIFM2"
"2244","TP53","AIDA"
"2245","MYC","AIDA"
"2246","TP53","VRK1"
"2247","TP53","SCAMP1"
"2248","MYC","SCAMP1"
"2249","TP53","PBK"
"2250","SMAD4","PBK"
"2251","E2F1","PBK"
"2252","MYC","PBK"
"2253","TP53","CSNK1D"
"2254","MYC","CSNK1D"
"2255","CLOCK","CSNK1D"
"2256","TP53","CCT5"
"2257","MYC","CCT5"
"2258","TP53","ARIH2"
"2259","MYC","ARIH2"
"2260","TP53","ANXA3"
"2261","E2F1","ANXA3"
"2262","FOS","ANXA3"
"2263","EGR1","ANXA3"
"2264","FOSB","ANXA3"
"2265","TP53","POLA1"
"2266","RB1","POLA1"
"2267","ELK1","POLA1"
"2268","E2F1","POLA1"
"2269","EGR1","POLA1"
"2270","TP53","PAFAH1B3"
"2271","BRD7","PAFAH1B3"
"2272","EGR2","PAFAH1B3"
"2273","EGR3","PAFAH1B3"
"2274","XRCC6","PAFAH1B3"
"2275","ZHX1","PAFAH1B3"
"2276","TP53","UBE2I"
"2277","ELK1","UBE2I"
"2278","SMAD4","UBE2I"
"2279","HDAC1","UBE2I"
"2280","ESR1","UBE2I"
"2281","ATF2","UBE2I"
"2282","DACH1","UBE2I"
"2283","DNMT3A","UBE2I"
"2284","EGR1","UBE2I"
"2285","HSF2","UBE2I"
"2286","PIAS1","UBE2I"
"2287","RAD51","UBE2I"
"2288","TP53","COPS6"
"2289","E2F4","COPS6"
"2290","E2F5","COPS6"
"2291","E2F1","COPS6"
"2292","E2F2","COPS6"
"2293","E2F3","COPS6"
"2294","CDKN2C","WDR5"
"2295","MYC","WDR5"
"2296","CDKN2C","RBBP5"
"2297","RB1","RBBP5"
"2298","CDKN1A","NELFCD"
"2299","CCND1","NELFCD"
"2300","CCND1","E2F8"
"2301","E2F1","E2F8"
"2302","RB1","CCNE2"
"2303","E2F1","CCNE2"
"2304","E2F2","CCNE2"
"2305","E2F3","CCNE2"
"2306","MYC","CCNE2"
"2307","RB1","ARID3B"
"2308","E2F2","ARID3B"
"2309","RB1","GTF3C2"
"2310","E2F4","GTF3C2"
"2311","E2F5","GTF3C2"
"2312","E2F1","GTF3C2"
"2313","E2F2","GTF3C2"
"2314","E2F3","GTF3C2"
"2315","MYC","GTF3C2"
"2316","RB1","KDM5B"
"2317","MYC","KDM5B"
"2318","ATF2","KDM5B"
"2319","EGR3","KDM5B"
"2320","RB1","SKP2"
"2321","ELK1","SKP2"
"2322","E2F1","SKP2"
"2323","MYC","SKP2"
"2324","LEF1","SKP2"
"2325","CKS1B","SKP2"
"2326","CKS2","SKP2"
"2327","YBX1","SKP2"
"2328","RB1","TMPO"
"2329","E2F4","TMPO"
"2330","E2F5","TMPO"
"2331","E2F1","TMPO"
"2332","E2F2","TMPO"
"2333","E2F3","TMPO"
"2334","MYC","TMPO"
"2335","RB1","PPIA"
"2336","E2F4","PPIA"
"2337","MYC","PPIA"
"2338","RB1","CASP2"
"2339","NFYC","CASP2"
"2340","RB1","SUV39H1"
"2341","E2F5","SUV39H1"
"2342","E2F1","SUV39H1"
"2343","E2F2","SUV39H1"
"2344","E2F3","SUV39H1"
"2345","HDAC1","SUV39H1"
"2346","HDAC2","SUV39H1"
"2347","DNMT1","SUV39H1"
"2348","RBBP7","SUV39H1"
"2349","RB1","NDC80"
"2350","E2F1","NDC80"
"2351","MAPK1","DUSP9"
"2352","MAPK1","SDC1"
"2353","E2F5","SDC1"
"2354","E2F1","SDC1"
"2355","E2F2","SDC1"
"2356","E2F3","SDC1"
"2357","MYC","SDC1"
"2358","MAPK1","ZFP36"
"2359","UPF2","ZFP36"
"2360","ELK1","ZFP36"
"2361","SMAD4","ZFP36"
"2362","YWHAB","ZFP36"
"2363","YWHAG","ZFP36"
"2364","ELAVL1","ZFP36"
"2365","FOS","ZFP36"
"2366","MYC","ZFP36"
"2367","SMAD3","ZFP36"
"2368","EGR1","ZFP36"
"2369","FOSB","ZFP36"
"2370","UPF2","GSPT2"
"2371","UPF3B","GSPT2"
"2372","SMG7","SMG5"
"2373","PPP2CB","SMG5"
"2374","PPP2R1A","SMG5"
"2375","PPP2R5A","SMG5"
"2376","PPP2CB","IRAK1"
"2377","PPP2R1A","IRAK1"
"2378","MYD88","IRAK1"
"2379","MYC","IRAK1"
"2380","ATF2","IRAK1"
"2381","PPP2CB","STK3"
"2382","PPP2R1A","STK3"
"2383","FRMD6","STK3"
"2384","ACTB","STK3"
"2385","ACTG1","STK3"
"2386","RASSF4","STK3"
"2387","FOSB","STK3"
"2388","RAD50","MRE11"
"2389","BRCA2","SEM1"
"2390","BRCA2","PSMD3"
"2391","MYC","PSMD3"
"2392","BRCA2","BUB1B"
"2393","HDAC1","BUB1B"
"2394","POU2F1","BUB1B"
"2395","ZNF143","BUB1B"
"2396","FANCC","FANCI"
"2397","CENPX","FANCI"
"2398","CENPS","FANCI"
"2399","MAP4K4","MAP3K1"
"2400","RAC1","MAP3K1"
"2401","ATF2","MAP3K1"
"2402","EGR1","MAP3K1"
"2403","ELK1","PARD3"
"2404","ELK1","ARID2"
"2405","ATF2","ARID2"
"2406","SMARCB1","ARID2"
"2407","SMARCC1","ARID2"
"2408","SMARCC2","ARID2"
"2409","SMARCA2","ARID2"
"2410","SMARCE1","ARID2"
"2411","ELK1","MCM10"
"2412","E2F4","MCM10"
"2413","E2F5","MCM10"
"2414","E2F1","MCM10"
"2415","E2F2","MCM10"
"2416","E2F3","MCM10"
"2417","ATF2","MCM10"
"2418","MCM2","MCM10"
"2419","MCM3","MCM10"
"2420","MCM6","MCM10"
"2421","MCM7","MCM10"
"2422","ELK1","DAP3"
"2423","MYC","DAP3"
"2424","ELK1","EIF2AK1"
"2425","HDAC1","EIF2AK1"
"2426","MYC","EIF2AK1"
"2427","NFE2L2","EIF2AK1"
"2428","ELK1","FUT4"
"2429","ELK1","BLM"
"2430","ELK1","NOL7"
"2431","MYC","NOL7"
"2432","ELK1","PRCP"
"2433","NFYC","PRCP"
"2434","ELK1","WDR46"
"2435","MYC","WDR46"
"2436","ELK1","THOC6"
"2437","E2F1","THOC6"
"2438","FOS","THOC6"
"2439","EGR1","THOC6"
"2440","EGR2","THOC6"
"2441","EGR3","THOC6"
"2442","ZIC2","THOC6"
"2443","ELK1","PUF60"
"2444","FUBP1","PUF60"
"2445","ELK1","PTBP3"
"2446","E2F4","PTBP3"
"2447","E2F5","PTBP3"
"2448","E2F1","PTBP3"
"2449","E2F2","PTBP3"
"2450","E2F3","PTBP3"
"2451","MYC","PTBP3"
"2452","EGR1","PTBP3"
"2453","ELK1","LASP1"
"2454","EGR1","LASP1"
"2455","TRIP13","LASP1"
"2456","ELK1","ASXL2"
"2457","E2F1","ASXL2"
"2458","ELK1","SENP1"
"2459","E2F4","SENP1"
"2460","E2F5","SENP1"
"2461","E2F1","SENP1"
"2462","E2F2","SENP1"
"2463","E2F3","SENP1"
"2464","HDAC1","SENP1"
"2465","ELK1","MSH3"
"2466","ELK1","BROX"
"2467","EGR2","BROX"
"2468","EGR3","BROX"
"2469","ELK1","DHX30"
"2470","E2F4","DHX30"
"2471","E2F5","DHX30"
"2472","E2F1","DHX30"
"2473","E2F2","DHX30"
"2474","E2F3","DHX30"
"2475","HDAC1","DHX30"
"2476","EGR1","DHX30"
"2477","ZIC2","DHX30"
"2478","RBBP7","DHX30"
"2479","ELK1","PRPF19"
"2480","ELK1","C17orf58"
"2481","ELK1","SF3B2"
"2482","SMAD3","SF3B2"
"2483","TCERG1","SF3B2"
"2484","ELK1","OTUD7B"
"2485","E2F5","OTUD7B"
"2486","E2F2","OTUD7B"
"2487","E2F3","OTUD7B"
"2488","POU2F1","OTUD7B"
"2489","ELK1","MTBP"
"2490","POU2F1","MTBP"
"2491","ELK1","KIF4A"
"2492","E2F4","KIF4A"
"2493","E2F1","KIF4A"
"2494","TTF2","KIF4A"
"2495","ELK1","EPB41L4A"
"2496","ELK1","ACTG2"
"2497","POU2F1","ACTG2"
"2498","ELK1","SLBP"
"2499","NFYC","SLBP"
"2500","ELK1","LRRC4C"
"2501","E2F4","LRRC4C"
"2502","E2F5","LRRC4C"
"2503","E2F1","LRRC4C"
"2504","E2F2","LRRC4C"
"2505","E2F3","LRRC4C"
"2506","NFYC","LRRC4C"
"2507","ELK1","SERPINI1"
"2508","MYC","SERPINI1"
"2509","ELK1","RBP5"
"2510","ELK1","MLEC"
"2511","E2F1","MLEC"
"2512","MYC","MLEC"
"2513","ELK1","GPANK1"
"2514","E2F4","GPANK1"
"2515","ELK1","UBE2Q1"
"2516","MYC","UBE2Q1"
"2517","ELK1","TMEM68"
"2518","MYC","TMEM68"
"2519","ELK1","RPL37"
"2520","MYC","RPL37"
"2521","ELK1","RPL15"
"2522","E2F4","RPL15"
"2523","E2F5","RPL15"
"2524","E2F1","RPL15"
"2525","E2F2","RPL15"
"2526","E2F3","RPL15"
"2527","MYC","RPL15"
"2528","ELK1","MEA1"
"2529","MYC","MEA1"
"2530","ELK1","ITPA"
"2531","MYC","ITPA"
"2532","ELK1","ITGB3BP"
"2533","E2F4","ITGB3BP"
"2534","E2F1","ITGB3BP"
"2535","MYC","ITGB3BP"
"2536","ESR1","ITGB3BP"
"2537","EGR1","ITGB3BP"
"2538","ELK1","HEATR1"
"2539","MYC","HEATR1"
"2540","ELK1","EXOSC10"
"2541","MYC","EXOSC10"
"2542","RUVBL2","EXOSC10"
"2543","SSRP1","EXOSC10"
"2544","TARDBP","EXOSC10"
"2545","ELK1","DCAF8"
"2546","MYC","DCAF8"
"2547","ELK1","COLEC11"
"2548","MYC","COLEC11"
"2549","ELK1","SMG8"
"2550","HSF2","SMG8"
"2551","ELK1","TINAGL1"
"2552","FOS","TINAGL1"
"2553","ELK1","ZSCAN29"
"2554","ELK1","ZNF623"
"2555","ELK1","ZNF322"
"2556","EGR1","ZNF322"
"2557","ELK1","UGGT1"
"2558","ELK1","UBE2J2"
"2559","ELK1","TRIM15"
"2560","EGR1","TRIM15"
"2561","ELK1","SLC25A20"
"2562","E2F4","SLC25A20"
"2563","E2F5","SLC25A20"
"2564","E2F1","SLC25A20"
"2565","E2F2","SLC25A20"
"2566","E2F3","SLC25A20"
"2567","ELK1","SFR1"
"2568","ELK1","RNF150"
"2569","ELK1","RBM22"
"2570","E2F5","RBM22"
"2571","E2F1","RBM22"
"2572","E2F2","RBM22"
"2573","E2F3","RBM22"
"2574","ELK1","RABIF"
"2575","E2F4","RABIF"
"2576","E2F1","RABIF"
"2577","ELK1","PPOX"
"2578","EGR2","PPOX"
"2579","EGR3","PPOX"
"2580","ELK1","OSTF1"
"2581","ELK1","MTIF2"
"2582","ELK1","KLHDC3"
"2583","ELK1","KCND3"
"2584","ELK1","FBXW2"
"2585","ELK1","FBXL18"
"2586","ELK1","FAM168B"
"2587","BHLHE40","FAM168B"
"2588","ELK1","EMG1"
"2589","KHDRBS1","EMG1"
"2590","ELK1","EIF3G"
"2591","ELK1","DISP1"
"2592","E2F1","DISP1"
"2593","ELK1","DDX55"
"2594","ELK1","CSPP1"
"2595","ELK1","CPSF3"
"2596","E2F1","CPSF3"
"2597","PAPOLA","CPSF3"
"2598","ELK1","COPA"
"2599","ATF2","COPA"
"2600","ATF5","COPA"
"2601","ELK1","COMMD5"
"2602","ELK1","CDCA8"
"2603","ELK1","CBLN2"
"2604","ELK1","BANF1"
"2605","ELK1","AP5M1"
"2606","ELK1","AP3B1"
"2607","GADD45G","MAP3K4"
"2608","GADD45A","MAP3K4"
"2609","GADD45B","MAP3K4"
"2610","EGR1","MAP3K4"
"2611","TGFB1","ASH1L"
"2612","MYC","ASH1L"
"2613","RAC1","RALBP1"
"2614","RALA","RALBP1"
"2615","GDF5","BMPR1A"
"2616","BMP8A","BMPR1A"
"2617","BMP5","BMPR1A"
"2618","ZMYND11","BMPR1A"
"2619","PLCB1","AVPR1A"
"2620","PLCB1","FPR1"
"2621","E2F1","FPR1"
"2622","SMAD4","CCL2"
"2623","HDAC2","CCL2"
"2624","FOS","CCL2"
"2625","SMAD4","APOC3"
"2626","HDAC1","APOC3"
"2627","SMAD3","APOC3"
"2628","ATF2","APOC3"
"2629","SMAD4","PLK4"
"2630","E2F4","PLK4"
"2631","SMAD4","HP"
"2632","SMAD4","STK35"
"2633","E2F4","STK35"
"2634","E2F5","STK35"
"2635","E2F1","STK35"
"2636","E2F2","STK35"
"2637","E2F3","STK35"
"2638","MYC","STK35"
"2639","SMAD4","RAB13"
"2640","FOS","RAB13"
"2641","MYC","RAB13"
"2642","SMAD4","UBE2Z"
"2643","EGR2","UBE2Z"
"2644","EGR3","UBE2Z"
"2645","DGKQ","PLCD3"
"2646","DGKZ","PLCD3"
"2647","ATF2","PLCD3"
"2648","MTMR7","PIP4P2"
"2649","AGTR1","SND1"
"2650","ATF5","SND1"
"2651","CDK7","PCGF6"
"2652","E2F1","PCGF6"
"2653","E2F4","NKD2"
"2654","E2F5","NKD2"
"2655","E2F1","NKD2"
"2656","E2F2","NKD2"
"2657","E2F3","NKD2"
"2658","DVL1","NKD2"
"2659","DVL2","NKD2"
"2660","DVL3","NKD2"
"2661","E2F4","LHX2"
"2662","E2F5","LHX2"
"2663","E2F1","LHX2"
"2664","E2F2","LHX2"
"2665","E2F3","LHX2"
"2666","FOS","LHX2"
"2667","CITED2","LHX2"
"2668","E2F4","MCM8"
"2669","E2F1","MCM8"
"2670","MYC","MCM8"
"2671","EGR1","MCM8"
"2672","MCM4","MCM8"
"2673","MCM6","MCM8"
"2674","MCM7","MCM8"
"2675","E2F4","SUPT4H1"
"2676","HTATSF1","SUPT4H1"
"2677","E2F4","AURKB"
"2678","E2F1","AURKB"
"2679","ANKZF1","AURKB"
"2680","E2F4","DIRAS3"
"2681","E2F1","DIRAS3"
"2682","E2F4","RRM1"
"2683","E2F4","PCLAF"
"2684","E2F4","TTK"
"2685","NFYC","TTK"
"2686","E2F4","F3"
"2687","FOS","F3"
"2688","EGR2","F3"
"2689","FOSB","F3"
"2690","E2F4","NUP153"
"2691","E2F5","NUP153"
"2692","E2F1","NUP153"
"2693","E2F2","NUP153"
"2694","E2F3","NUP153"
"2695","MYC","NUP153"
"2696","SMAD2","NUP153"
"2697","SMAD3","NUP153"
"2698","POU2F1","NUP153"
"2699","E2F4","UNG"
"2700","E2F5","UNG"
"2701","E2F1","UNG"
"2702","E2F2","UNG"
"2703","E2F3","UNG"
"2704","MYC","UNG"
"2705","E2F4","KDM6A"
"2706","E2F5","KDM6A"
"2707","E2F1","KDM6A"
"2708","E2F2","KDM6A"
"2709","E2F3","KDM6A"
"2710","FOS","KDM6A"
"2711","MYC","KDM6A"
"2712","ZIC2","KDM6A"
