"","V1","V2"
"1825","BRCA1","BRCA1"
"1826","BRCA1","DDB2"
"1827","BRCA1","ASPM"
"1828","BRCA1","HNRNPA2B1"
"1829","BRCA1","AURKA"
"1830","BRCA1","KPNA2"
"1831","BRCA1","MNAT1"
"1832","BRCA1","SMC1A"
"1833","BRD7","PTPN13"
"1834","BRD7","RPLP1"
"1835","BRD7","PAFAH1B3"
"1836","CLOCK","CSNK1D"
"1837","CTCF","CTCF"
"1838","DACH1","UBE2I"
"1839","DNMT1","DNMT1"
"1840","DNMT1","TSG101"
"1841","DNMT1","EPCAM"
"1842","DNMT1","CBX1"
"1843","DNMT3A","EZH2"
"1844","DNMT3A","SETDB1"
"1845","DNMT3A","SUV39H1"
"1846","DNMT3A","UBE2I"
"1847","DNMT3A","CBX1"
"1848","DR1","NR2C2"
"1849","DR1","PTGS2"
"1850","DR1","POLE3"
"1851","EBF1","EBF1"
"1852","EBF1","ZNF143"
"1853","EBF1","MAP3K4"
"1854","EBF1","HNRNPA2B1"
"1855","EBF1","PTPN13"
"1856","EBF1","BOP1"
"1857","EBF1","LRRC42"
"1858","EBF1","PRPF6"
"1859","EBF1","KDM6B"
"1860","EBF1","RNF44"
"1861","EBF1","UCKL1"
"1862","EBF1","UBXN1"
"1863","EBF1","RCAN1"
"1864","EBF1","ZNF605"
"1865","EBF1","SPSB2"
"1866","EBF1","SOWAHA"
"1867","EBF1","RPL38"
"1868","EBF1","R3HDM1"
"1869","EBF1","LSM7"
"1870","EBF1","LNPEP"
"1871","EGR1","EGR1"
"1872","EGR2","MAZ"
"1873","EGR2","ARID4B"
"1874","EGR2","DDX20"
"1875","EGR2","MATR3"
"1876","EGR2","RBBP7"
"1877","EGR2","PGP"
"1878","EGR2","FAS"
"1879","EGR2","PTGS2"
"1880","EGR2","KIF2C"
"1881","EGR2","F3"
"1882","EGR2","SOCS2"
"1883","EGR2","AGAP3"
"1884","EGR2","ZSWIM6"
"1885","EGR2","TLCD1"
"1886","EGR2","THOC6"
"1887","EGR2","TDRKH"
"1888","EGR2","RNASEH2A"
"1889","EGR2","PRR14L"
"1890","EGR2","PABPC1"
"1891","EGR2","NDUFA4L2"
"1892","EGR2","MORC2"
"1893","EGR2","LRRC42"
"1894","EGR2","FAM83H"
"1895","EGR2","ANKH"
"1896","EGR2","BROX"
"1897","EGR2","SLC25A39"
"1898","EGR2","SORT1"
"1899","EGR2","XPR1"
"1900","EGR2","TRMT112"
"1901","EGR2","MTCH1"
"1902","EGR2","MID1"
"1903","EGR2","CSNK1G1"
"1904","EGR2","USP1"
"1905","EGR2","KCNN2"
"1906","EGR2","CKAP5"
"1907","EGR2","STAMBP"
"1908","EGR2","SPNS1"
"1909","EGR2","SFT2D2"
"1910","EGR2","PABPC4"
"1911","EGR2","EIF3B"
"1912","EGR2","PTPN3"
"1913","EGR2","LSM2"
"1914","EGR2","PPOX"
"1915","EGR2","UBE2Z"
"1916","EGR2","SF3B4"
"1917","EGR2","PRPF3"
"1918","EGR2","PRKAR2B"
"1919","EGR2","PAFAH1B3"
"1920","EGR2","NTN4"
"1921","EGR2","NKIRAS2"
"1922","EGR2","MRPL34"
"1923","EGR2","MASTL"
"1924","EGR2","ERGIC3"
"1925","EGR2","CYP39A1"
"1926","EGR2","COLEC12"
"1927","EGR2","CEP70"
"1928","EGR2","CDYL"
"1929","EGR2","CCDC124"
"1930","EGR2","C12orf75"
"1931","EGR2","AP1S1"
"1932","EGR2","AGAP1"
"1933","EGR3","MAZ"
"1934","EGR3","PURA"
"1935","EGR3","TAF5"
"1936","EGR3","ARID4B"
"1937","EGR3","EZH1"
"1938","EGR3","KDM5B"
"1939","EGR3","MATR3"
"1940","EGR3","MLLT6"
"1941","EGR3","NR2C2"
"1942","EGR3","RBBP7"
"1943","EGR3","CHKA"
"1944","EGR3","PGP"
"1945","EGR3","KIF2C"
"1946","EGR3","SOCS2"
"1947","EGR3","DCAF11"
"1948","EGR3","UBAP2L"
"1949","EGR3","RANBP1"
"1950","EGR3","AGAP3"
"1951","EGR3","ZSWIM6"
"1952","EGR3","USP39"
"1953","EGR3","TLCD1"
"1954","EGR3","THOC6"
"1955","EGR3","TDRKH"
"1956","EGR3","SNX27"
"1957","EGR3","RNASEH2A"
"1958","EGR3","PRR14L"
"1959","EGR3","PABPC1"
"1960","EGR3","NSF"
"1961","EGR3","NDUFA4L2"
"1962","EGR3","MORC2"
"1963","EGR3","LRRC42"
"1964","EGR3","HNRNPU"
"1965","EGR3","FAM83H"
"1966","EGR3","FAM20B"
"1967","EGR3","BROX"
"1968","EGR3","SORT1"
"1969","EGR3","PITPNM3"
"1970","EGR3","XPR1"
"1971","EGR3","MTCH1"
"1972","EGR3","MID1"
"1973","EGR3","CSNK1G1"
"1974","EGR3","KCNN2"
"1975","EGR3","HNRNPL"
"1976","EGR3","CKAP5"
"1977","EGR3","ZSWIM5"
"1978","EGR3","ZNF706"
"1979","EGR3","USP43"
"1980","EGR3","STAMBP"
"1981","EGR3","SPNS1"
"1982","EGR3","SNX30"
"1983","EGR3","SFT2D2"
"1984","EGR3","DNAJC14"
"1985","EGR3","CALM1"
"1986","EGR3","AHCTF1"
"1987","EGR3","PTPN3"
"1988","EGR3","LSM2"
"1989","EGR3","PPOX"
"1990","EGR3","UBE2Z"
"1991","EGR3","THOC2"
"1992","EGR3","SPINT2"
"1993","EGR3","SF3B4"
"1994","EGR3","PRPF3"
"1995","EGR3","PRKAR2B"
"1996","EGR3","PAFAH1B3"
"1997","EGR3","NTN4"
"1998","EGR3","NKIRAS2"
"1999","EGR3","MRPL34"
"2000","EGR3","MASTL"
"2001","EGR3","LYVE1"
"2002","EGR3","IFFO1"
"2003","EGR3","FSD1L"
"2004","EGR3","FREM2"
"2005","EGR3","FKBP1A"
"2006","EGR3","ERGIC3"
"2007","EGR3","CYP39A1"
"2008","EGR3","COLEC12"
"2009","EGR3","CEP70"
"2010","EGR3","CDYL"
"2011","EGR3","CCDC124"
"2012","EGR3","CAMSAP2"
"2013","EGR3","C12orf75"
"2014","EGR3","AP1S1"
"2015","EGR3","AGAP1"
"2016","ETV4","NR3C2"
"2017","ETV4","TNF"
"2018","ETV4","MMP9"
"2019","ETV4","PTGS2"
"2020","ETV4","PCSK6"
"2021","ETV4","LOX"
"2022","ETV4","BCHE"
"2023","ETV4","OAS2"
"2024","ETV4","MMP12"
"2025","ETV4","MEP1B"
"2026","ETV4","GJB2"
"2027","ETV4","F9"
"2028","ETV4","CETP"
"2029","ETV4","APOH"
"2030","EZH2","SUZ12"
"2031","EZH2","ZMYND11"
"2032","EZH2","ADAMTS1"
"2033","EZH2","AXL"
"2034","EZH2","KPNB1"
"2035","EZH2","RPLP0"
"2036","FOSB","TAF4"
"2037","FOSB","ZFP36"
"2038","FOSB","BRD8"
"2039","FOSB","KAT7"
"2040","FOSB","RBBP7"
"2041","FOSB","TCEA2"
"2042","FOSB","SERPINE1"
"2043","FOSB","STK3"
"2044","FOSB","MMP9"
"2045","FOSB","MDC1"
"2046","FOSB","ASAP2"
"2047","FOSB","PCSK6"
"2048","FOSB","F3"
"2049","FOSB","TFPI2"
"2050","FOSB","EFTUD2"
"2051","FOSB","NUAK1"
"2052","FOSB","CSRNP1"
"2053","FOSB","CLIC1"
"2054","FOSB","ADRA1B"
"2055","FOSB","FAM83H"
"2056","FOSB","FAF1"
"2057","FOSB","STOML2"
"2058","FOSB","SEMA3F"
"2059","FOSB","S100A8"
"2060","FOSB","KCNN3"
"2061","FOSB","AQP1"
"2062","FOSB","MAP2"
"2063","FOSB","KCNMB2"
"2064","FOSB","ANK3"
"2065","FOSB","KIF14"
"2066","FOSB","KCNN2"
"2067","FOSB","TPD52L2"
"2068","FOSB","SRXN1"
"2069","FOSB","SRPK2"
"2070","FOSB","QSER1"
"2071","FOSB","PTH1R"
"2072","FOSB","PSMG3"
"2073","FOSB","PCDHGA4"
"2074","FOSB","FTL"
"2075","FOSB","DUS4L"
"2076","FOSB","C6orf62"
"2077","FOSB","ZNF532"
"2078","FOSB","TSPAN1"
"2079","FOSB","TPPP2"
"2080","FOSB","SPRR1A"
"2081","FOSB","SLC34A2"
"2082","FOSB","RPP40"
"2083","FOSB","PRSS53"
"2084","FOSB","PRKAR2A"
"2085","FOSB","MICAL2"
"2086","FOSB","GABARAPL1"
"2087","FOSB","CXCL14"
"2088","FOSB","CHST4"
"2089","FOSB","ANXA3"
"2090","FOSB","ANXA10"
"2091","FUBP1","PUF60"
"2092","HDAC4","HDAC4"
"2093","HDAC4","IL10"
"2094","HDGF","FAS"
"2095","HLTF","HERC2"
"2096","HLTF","EEF1G"
"2097","HMGA1","RNF4"
"2098","HMGA1","PTGS2"
"2099","HMGA1","IL1B"
"2100","HMGA1","SLC2A3"
"2101","HMGB2","TNF"
"2102","HMGB2","SET"
"2103","HSF2","KNTC1"
"2104","HSF2","NR2C2"
"2105","HSF2","SUCLG2"
"2106","HSF2","MDC1"
"2107","HSF2","HSPA4"
"2108","HSF2","HNRNPA1"
"2109","HSF2","PTGES3"
"2110","HSF2","KIN"
"2111","HSF2","ZMAT2"
"2112","HSF2","SNRNP40"
"2113","HSF2","CCT3"
"2114","HSF2","YEATS2"
"2115","HSF2","TRMT12"
"2116","HSF2","ST3GAL6"
"2117","HSF2","SMG8"
"2118","HSF2","NUTF2"
"2119","HSF2","NOSIP"
"2120","HSF2","NCAPD2"
"2121","HSF2","KRTAP13-1"
"2122","HSF2","GDI1"
"2123","HSF2","CCT4"
"2124","HSF2","BMPR1B"
"2125","HSF2","ATOH8"
"2126","HSF2","A2MP1"
"2127","HSF2","UBE2I"
"2128","HSF2","NCAPG"
"2129","ID2","ID2"
"2130","ILF2","ILF3"
"2131","ILF2","EEF1G"
"2132","ILF3","BIRC5"
"2133","ILF3","NDRG1"
"2134","ILF3","DHX9"
"2135","ILF3","XPO5"
"2136","JUNB","JUNB"
"2137","KHDRBS1","KHDRBS1"
"2138","MAML1","MAML1"
"2139","MAZ","TSG101"
"2140","MAZ","MMP9"
"2141","MAZ","CD4"
"2142","MCM2","MCM2"
"2143","NCOA6","NCOA6"
"2144","NCOA6","TGS1"
"2145","NFYA","NFYA"
"2146","NFYC","PA2G4"
"2147","NFYC","FAS"
"2148","NFYC","STARD7"
"2149","NFYC","AURKA"
"2150","NFYC","RRM2"
"2151","NFYC","TTK"
"2152","NFYC","UBE2S"
"2153","NFYC","KPNB1"
"2154","NFYC","HERC2"
"2155","NFYC","HBB"
"2156","NFYC","OGG1"
"2157","NFYC","DCAF11"
"2158","NFYC","USP21"
"2159","NFYC","SLC7A8"
"2160","NFYC","PRDM10"
"2161","NFYC","PRCP"
"2162","NFYC","PHF6"
"2163","NFYC","NUP37"
"2164","NFYC","COPZ1"
"2165","NFYC","CHP1"
"2166","NFYC","CENPF"
"2167","NFYC","CASP2"
"2168","NFYC","CAND1"
"2169","NFYC","ENOPH1"
"2170","NFYC","MSH6"
"2171","NFYC","PEAK1"
"2172","NFYC","NIF3L1"
"2173","NFYC","ZC2HC1C"
"2174","NFYC","SYT13"
"2175","NFYC","SLBP"
"2176","NFYC","RMST"
"2177","NFYC","RMI2"
"2178","NFYC","PSMD4"
"2179","NFYC","MUC6"
"2180","NFYC","MRPL49"
"2181","NFYC","LRRC4C"
"2182","NFYC","GOLPH3L"
"2183","NFYC","GGH"
"2184","NFYC","FLAD1"
"2185","NFYC","DEPDC1B"
"2186","NFYC","CDCA3"
"2187","NFYC","CCDC149"
"2188","NFYC","ANK3"
"2189","NPM1","TCERG1"
"2190","NPM1","XPO1"
"2191","NPM1","NCL"
"2192","NPM1","NOP2"
"2193","NR1H4","ABCB4"
"2194","NR1H4","SLCO1B3"
"2195","NR1I2","NR1I2"
"2196","NR3C2","HSPA4"
"2197","NR3C2","PTGES3"
"2198","NR3C2","FXYD2"
"2199","NRF1","NQO1"
"2200","NRF1","IDE"
"2201","PLAG1","KPNA2"
"2202","POU2F1","POU2F1"
"2203","PTMA","KPNB1"
"2204","PTMA","IDO2"
"2205","PTMA","KPNA2"
"2206","PTMA","SET"
"2207","PTMA","VIPR1"
"2208","PTMA","NUTF2"
"2209","PTTG1","XRCC6"
"2210","PTTG1","RPS10"
"2211","PURA","YBX1"
"2212","PURA","FAS"
"2213","PURA","CDK5"
"2214","RFX5","RFXANK"
"2215","TAF4","TAF2"
"2216","TAF5","CPSF1"
"2217","TAF5","TAF2"
"2218","TCF3","TCF3"
"2219","TRIM16","SETDB1"
"2220","TRIM28","TRIM28"
"2221","TSG101","TTF2"
"2222","TSG101","SNF8"
"2223","TSG101","CEP55"
"2224","TSG101","PPFIBP2"
"2225","TSG101","SCAMP3"
"2226","TSG101","VPS37C"
"2227","TTF2","MATR3"
"2228","TTF2","HNRNPA2B1"
"2229","TTF2","HNRNPA1"
"2230","TTF2","KIF4A"
"2231","TTF2","TACC3"
"2232","UHRF1","TOP2A"
"2233","YBX1","YBX1"
"2234","YBX1","HNRNPK"
"2235","YBX1","FAS"
"2236","YBX1","MNAT1"
"2237","ZIC2","POLR3F"
"2238","ZIC2","SSRP1"
"2239","ZIC2","ADAMTS1"
"2240","ZIC2","SLC13A4"
"2241","ZIC2","THOC6"
"2242","ZIC2","NDUFA4L2"
"2243","ZIC2","KDM6A"
"2244","ZIC2","ZNF189"
"2245","ZIC2","UBE2A"
"2246","ZIC2","TPD52L1"
"2247","ZIC2","PPFIBP2"
"2248","ZIC2","LRG1"
"2249","ZIC2","HPX"
"2250","ZIC2","ENSA"
"2251","ZIC2","DHX30"
"2252","ZIC2","COL4A4"
"2253","ZIC2","BUB3"
"2254","ZNF143","BUB1B"
"2255","BHLHE40","BHLHE40"
"2256","AIRE","AIRE"
"2257","ALYREF","ALYREF"
"2258","ANKZF1","AURKB"
"2259","ANKZF1","CA2"
"2260","ARID4B","SAP130"
"2261","BRD8","TRRAP"
"2262","CBX3","CBX3"
"2263","CITED2","LHX2"
"2264","CNOT3","CAND1"
"2265","CNOT3","CNOT1"
"2266","CNOT4","CNOT1"
"2267","CNOT4","UBE2D2"
"2268","CNOT6","CNOT6"
"2269","COIL","COIL"
"2270","COIL","SART3"
"2271","COIL","TGS1"
"2272","COIL","NIF3L1"
"2273","CTNNBL1","STAMBP"
"2274","DDB2","CUL4A"
"2275","DDB2","CUL4B"
"2276","DDX20","DHX9"
"2277","DDX20","SNRPD2"
"2278","DDX20","SNRPF"
"2279","DDX20","GEMIN5"
"2280","DDX20","SNRPE"
"2281","DEK","DEK"
"2282","DNAJC2","HSPA14"
"2283","DTX1","DTX1"
"2284","EP400","TRRAP"
"2285","ERCC3","GTF2H4"
"2286","ERCC3","MNAT1"
"2287","EZH1","ZMYND11"
"2288","FOXP1","FOXP1"
"2289","FUS","FUS"
"2290","FXR1","FXR1"
"2291","GTF2IRD1","EXOSC4"
"2292","HAX1","ABCB4"
"2293","HAX1","EIF3F"
"2294","HNRNPK","HNRNPK"
"2295","HNRNPK","HNRNPL"
"2296","HNRNPK","RBM42"
"2297","HTATSF1","HTATSF1"
"2298","JDP2","SNW1"
"2299","KAT7","CEP70"
"2300","KAT7","SNAPIN"
"2301","KAT7","RPS10"
"2302","KNTC1","ZWILCH"
"2303","MCM3","MCM5"
"2304","MCM3","SUPT16H"
"2305","MCM3","MCM10"
"2306","MCM3","MCM3AP"
"2307","MCM4","MCM4"
"2308","MCM6","MCM6"
"2309","MCM6","MCM10"
"2310","MCM6","GMNN"
"2311","MCM6","SMC1A"
"2312","MCM7","MCM7"
"2313","MED12","MED12"
"2314","MLLT6","UBQLN4"
"2315","NONO","NONO"
"2316","NR2C2","NR2C2AP"
"2317","PAPOLA","SNRPA"
"2318","PAPOLA","CPSF3"
"2319","PBRM1","PBRM1"
"2320","PBXIP1","UBQLN4"
"2321","PBXIP1","TSNAX"
"2322","PDCD11","S100A8"
"2323","PIAS1","PIAS1"
"2324","POLR2G","POLR2G"
"2325","POLR2H","POLR2H"
"2326","PQBP1","WBP11"
"2327","PQBP1","TXNL4A"
"2328","RAD51","RAD51"
"2329","RAD54B","RAD54B"
"2330","RBBP7","SUV39H1"
"2331","RBBP7","DHX30"
"2332","RFC1","RFC1"
"2333","RNPS1","SART3"
"2334","RNPS1","UBQLN4"
"2335","RUVBL2","NDRG1"
"2336","RUVBL2","DPCD"
"2337","RUVBL2","EXOSC10"
"2338","SNRPB","SNRPB"
"2339","SNRPD1","SNRPD2"
"2340","SNRPD1","GEMIN5"
"2341","SNW1","PABPN1"
"2342","SSB","SSB"
"2343","SSRP1","DHX9"
"2344","SSRP1","EXOSC10"
"2345","SSRP1","NEK9"
"2346","SUPT16H","NEK9"
"2347","TAF12","CPSF1"
"2348","TAF12","TAF2"
"2349","TAF1A","TAF1A"
"2350","TAF6","TAF6"
"2351","TARDBP","SETDB1"
"2352","TARDBP","EXOSC10"
"2353","TARDBP","NSFL1C"
"2354","TCEA2","RPA1"
"2355","TCEA2","CENPT"
"2356","TCERG1","SETDB1"
"2357","TCERG1","SF3B2"
"2358","TCERG1","SF3B4"
"2359","TCERG1","SF3A3"
"2360","TCERG1","HNRNPM"
"2361","TCFL5","TOPBP1"
"2362","TIMELESS","TIPIN"
"2363","TRIM24","TRIM24"
"2364","TRIM32","TRIM32"
"2365","TRIP13","TRIP13"
"2366","TRIP13","NIF3L1"
"2367","UBTF","UBTF"
"2368","URI1","URI1"
"2369","WBP11","C5orf22"
"2370","WBP11","MCRS1"
"2371","XRCC6","ACD"
"2372","XRCC6","RPLP1"
"2373","XRCC6","CCT3"
"2374","XRCC6","PAFAH1B3"
"2375","XRCC6","CDCA5"
"2376","ZBTB33","ZBTB33"
"2377","ZFP64","SETDB1"
"2378","ZHX1","ZHX1"
"2379","ZHX1","AKR1C3"
"2380","ZMYND11","BMPR1A"
"2381","ZNF581","HNRNPC"
"2382","ZNF7","RPL7"
