gene1,gene2
PIK3CB,RAC1
PIK3CD,CHKA
PIK3CD,PDPK1
PIK3CD,PRKCD
PIK3CD,PTK2
PIK3CD,RAC1
PIK3R1,CHKA
PIK3R1,CTNNB1
PIK3R1,EBF1
PIK3R1,EGR2
PIK3R1,ESR1
PIK3R1,KHDRBS1
PIK3R1,NFYC
PIK3R1,PTK2
PIK3R1,RAC1
PIK3R1,RB1
PIK3R1,WBP11
PIK3R2,CHKA
PIK3R2,PDPK1
PIK3R2,PRKCD
PIK3R2,PTK2
PIK3R2,RAC1
PIK3R3,CHKA
PIK3R3,PDPK1
PIK3R3,POU2F1
PIK3R3,PRKCD
PIK3R3,PTK2
PIK3R3,RAC1
PIK3R3,RB1
PIP4K2B,ATF2
PIP4K2B,E2F2
PIP4K2B,E2F4
PIP4K2B,E2F5
PIP4K2B,MYC
PIP4K2B,TCF3
PIP4K2B,TP53
PKN1,MEFV
PLAG1,KPNA2
PLCB1,AGTR1
PLCB1,AVPR1A
PLCB1,FPR1
PLCB1,GNB1
PLCB1,TCF3
PLCG1,PRKCD
PLCG2,KHDRBS1
PLCG2,NPM1
PLCG2,PRKCD
PLK1,CTNNB1
PLK1,E2F4
PLK1,MCM2
PLK1,MCM3
PLK1,MCM7
PLK1,MYC
PLK1,NPM1
PNP,MYC
PNP,NMRK1
PNP,NNMT
PNP,TP53
PNP,XDH
POU2F1,AARS2
POU2F1,ACSL1
POU2F1,ACTG2
POU2F1,ACYP2
POU2F1,AKR1C3
POU2F1,ALB
POU2F1,APOF
POU2F1,BCHE
POU2F1,BCO2
POU2F1,BMX
POU2F1,BUB1B
POU2F1,C17orf58
POU2F1,C1orf43
POU2F1,CENPQ
POU2F1,CLC
POU2F1,CNOT1
POU2F1,CNPY2
POU2F1,CSNK1G1
POU2F1,DHX35
POU2F1,DLEU2
POU2F1,EPB41L4A
POU2F1,FAM172A
POU2F1,FAM50A
POU2F1,FEZ1
POU2F1,FGF13
POU2F1,FOXP1
POU2F1,GON4L
POU2F1,HCAR3
POU2F1,HSPA14
POU2F1,KBTBD11
POU2F1,KCNN3
POU2F1,MAP2
POU2F1,MED24
POU2F1,MED30
POU2F1,MGLL
POU2F1,MNAT1
POU2F1,MRO
POU2F1,MT2A
POU2F1,MTCH1
POU2F1,N4BP2L1
POU2F1,NDUFA4L2
POU2F1,NHEJ1
POU2F1,NIF3L1
POU2F1,NUP153
POU2F1,ONECUT2
POU2F1,OTUD7B
POU2F1,PDE2A
POU2F1,PDZRN4
POU2F1,PHF6
POU2F1,PLXNC1
POU2F1,PODXL
POU2F1,POLG2
POU2F1,POLR3F
POU2F1,POP5
POU2F1,RAD54B
POU2F1,RBBP7
POU2F1,RNF220
POU2F1,RNF44
POU2F1,ROBO1
POU2F1,SATB2
POU2F1,SHB
POU2F1,SHISA9
POU2F1,SLC7A6
POU2F1,SMCR8
POU2F1,SNRPD2
POU2F1,STK3
POU2F1,TFPI2
POU2F1,TK1
POU2F1,TRMT112
POU2F1,TXNRD1
POU2F1,UBQLN4
POU2F1,USP31
POU2F1,VWF
POU2F1,XPR1
POU2F1,ZNF862
PPP1CC,SMARCB1
PPP1CC,TRPM8
PPP1CC,WBP11
PPP2CB,EGR3
PPP2CB,IRAK1
PPP2CB,RPS6KB1
PPP2CB,SMG5
PPP2CB,STK3
PPP2R1A,IRAK1
PPP2R1A,MCM3
PPP2R1A,POU2F1
PPP2R1A,RPS6KB1
PPP2R1A,SMAD2
PPP2R1A,SMAD3
PPP2R1A,SMG5
PPP2R1A,STK3
PPP2R5A,APC
PPP2R5A,EGR1
PPP2R5A,EGR2
PPP2R5A,EGR3
PPP2R5A,FOS
PPP2R5A,FOSB
PPP2R5A,SMG5
PQBP1,TXNL4A
PQBP1,WBP11
PRKAA2,ACACA
PRKAA2,ACACB
PRKAA2,EGR2
PRKAA2,EGR3
PRKAA2,ELAVL1
PRKAB1,ACACA
PRKAB1,ACACB
PRKAB1,ELAVL1
PRKAB2,ACACA
PRKAB2,ACACB
PRKAB2,ELAVL1
PRKAG1,ACACA
PRKAG1,ACACB
PRKAG1,EGR2
PRKAG1,ELAVL1
PRKAG1,ZIC2
PRKAG2,ACACB
PRKAG2,ADRA1A
PRKAG2,BMP8A
PRKAG2,MYC
PRKCA,ATP6AP1
PRKCA,PA2G4
PRKCA,PLCB1
PRKCA,PLCB2
PRKCA,PLCG1
PRKCA,PLCG2
PRKCA,PTK2
PRKCA,TRPV4
PRKCB,ARAF
PRKCB,EGR1
PRKCB,FCGR2C
PRKCB,FCGR3B
PRKCB,FOS
PRKCB,HRAS
PRKCB,MAPK1
PRKCB,PA2G4
PRKCB,PLCB1
PRKCB,PLCB2
PRKCB,PLCG2
PRKCB,PTK2
PRKCB,SLC2A2
PRKCB,TRPV4
PRKCD,EGR2
PRKCD,EGR3
PRKCD,NFE2L2
PRKCD,TRPV4
PRKCG,ARAF
PRKCG,FOS
PRKCG,HRAS
PRKCG,MAPK1
PRKCG,PA2G4
PRKCG,PTK2
PRKCG,TRPV4
PRKDC,E2F4
PRKDC,ILF2
PRKDC,MYC
PRKDC,NCOA6
PSPH,SHMT1
PTEN,EZH2
PTK2,EGR1
PTK2,FYN
PTK2,ITGA2
PTK2,ITGA6
PTMA,IDO2
PTMA,KPNA2
PTMA,KPNB1
PTMA,NUTF2
PTMA,SET
PTMA,VIPR1
PTTG1,RPS10
PURA,CDK5
PURA,FAS
PURA,TCF3
PURA,YBX1
RAC1,ABL2
RAC1,DVL1
RAC1,DVL2
RAC1,DVL3
RAC1,FYN
RAC1,GNB1
RAC1,MAP3K1
RAC1,PTTG1
RAC1,RALBP1
RAC1,TLR4
RAC1,WASF2
RAD1,POU2F1
RAD50,MRE11
RAD51,RAD54B
RAD51,UBE2I
RAD54B,GORASP2
RAD54B,PSMA1
RAF1,PIK3CA
RAF1,PIK3CB
RAF1,PIK3CD
RAF1,PIK3R2
RAF1,RFXANK
RALA,RALBP1
RALGAPB,RALA
RAN,MYC
RAN,PTMA
RAN,SSRP1
RAN,XPO1
RASSF4,STK3
RB1,AATF
RB1,ARID3B
RB1,ATF2
RB1,CCNE2
RB1,CTNNB1
RB1,E2F2
RB1,E2F4
RB1,E2F5
RB1,FOS
RB1,KDM5B
RB1,LIN9
RB1,MAPK1
RB1,MCM7
RB1,MYC
RB1,NCOA6
RB1,NDC80
RB1,PCNA
RB1,POLA1
RB1,PURA
RB1,RBBP7
RB1,SMARCA4
RB1,SNW1
RB1,TMPO
RB1,TP53BP2
RBBP5,TCF3
RBBP7,DHX30
RBBP7,SUV39H1
RBMX,HNRNPK
RBSN,RAB4A
RBSN,VPS45
RETSAT,CYP26A1
RETSAT,HSD17B6
RFX5,RFXANK
RGL1,EGR1
RGL1,POU2F1
RGL1,RALA
RHEB,MYC
RILP,FOSB
RILP,POU2F1
RILP,TCF3
RILP,TUBA1B
RNPS1,SART3
RNPS1,UBQLN4
ROCK2,CTNNB1
ROCK2,FOSB
ROCK2,PTEN
RPS6KA3,EGR3
RPS6KA3,MEFV
RPS6KB1,EIF4B
RPS6KB2,EIF4B
RRAGC,EGR1
RRAGC,EGR2
RRAGC,EGR3
RUVBL1,ACTL6A
RUVBL1,CTNNB1
RUVBL1,DKC1
RUVBL1,EGR1
RUVBL1,PLG
RUVBL1,RUVBL2
RUVBL1,TERT
RUVBL2,DPCD
RUVBL2,EXOSC10
RUVBL2,NDRG1
SDHB,NFE2L2
SDHB,NRF1
SDHB,SUCLG2
SDHD,SUCLG2
SERPING1,C1R
SFRP1,DNMT3A
SFRP5,DNMT3A
SHC1,NPM1
SHC2,EGFR
SHC2,EPHA2
SHC2,FGFR4
SHC2,FYN
SHC2,IGF1R
SHC2,MET
SHC2,NGFR
SHC2,PDGFRA
SHC3,ATF2
SHC3,FOSB
SHC3,TCF3
SHMT1,AGXT
SHMT1,AGXT2
SHMT1,SDS
SIRT7,NNMT
SMAD2,ANTXR2
SMAD2,AXIN1
SMAD2,BRCA1
SMAD2,DNAJC7
SMAD2,ESR1
SMAD2,KHDRBS1
SMAD2,NCOA6
SMAD2,NUP153
SMAD2,POU2F1
SMAD2,RPS14
SMAD2,SERPINE1
SMAD2,SMAD3
SMAD3,ARID1A
SMAD3,ATF2
SMAD3,AXIN1
SMAD3,BMPR1A
SMAD3,BRCA1
SMAD3,CCL2
SMAD3,EGR1
SMAD3,ESR1
SMAD3,GTF2IRD1
SMAD3,HEY1
SMAD3,HSPA4
SMAD3,LAMC1
SMAD3,MDM4
SMAD3,MECOM
SMAD3,MMP9
SMAD3,NCOA6
SMAD3,NUP153
SMAD3,POU2F1
SMAD3,RPLP0
SMAD3,SERPINE1
SMAD3,SNW1
SMAD3,SVEP1
SMAD3,TERT
SMAD3,TPM3
SMAD3,XRCC6
SMAD3,YBX1
SMAD3,ZFP36
SMARCA2,ACTL6A
SMARCA2,ACTL6B
SMARCA2,ARID2
SMARCA2,KHDRBS1
SMARCA2,PRPF6
SMARCA4,ACTL6A
SMARCA4,ARID2
SMARCA4,BRCA1
SMARCA4,EGR1
SMARCA4,ZMYND11
SMARCB1,ACTL6B
SMARCB1,ARID2
SMARCB1,FOSB
SMARCB1,SMARCA4
SMARCB1,SMARCD1
SMARCB1,SMARCD2
SMARCB1,TCF3
SMARCB1,UBQLN4
SMARCC1,ARID2
SMARCC1,SMARCA4
SMARCC1,SMARCD3
SMARCC2,ARID2
SMARCC2,BAZ1B
SMARCC2,ITSN1
SMARCD1,ATF5
SMARCD1,FEZ1
SMARCD1,LDOC1
SMARCD2,EGR2
SMARCD2,EGR3
SMARCD3,EGR3
SMARCD3,NR1H4
SMARCD3,ZIC2
SMARCE1,ARID2
SMARCE1,BAZ1B
SMARCE1,NCOA2
SMG7,EGR1
SMG7,EGR2
SMG7,SMG5
SMS,EZH2
SNRPD1,GEMIN5
SNRPD1,SNRPD2
SNW1,PABPN1
SOS1,PDGFRA
SOS1,SHC3
SOS1,SPRY2
SOS2,CCND1
SOS2,EGR1
SOS2,FOS
SOS2,FOSB
SOS2,GRB2
SOS2,HRAS
SOS2,MYC
SRM,SMS
SSRP1,DHX9
SSRP1,EXOSC10
SSRP1,NEK9
SUPT16H,NEK9
TAF12,CPSF1
TAF12,TAF2
TAF4,TAF2
TAF5,CPSF1
TAF5,TAF2
TALDO1,ZNF143
TARDBP,EXOSC10
TARDBP,NSFL1C
TARDBP,SETDB1
TARDBP,ZHX1
TCEA2,CENPT
TCEA2,RPA1
TCERG1,HNRNPM
TCERG1,SETDB1
TCERG1,SF3A3
TCERG1,SF3B2
TCERG1,SF3B4
TCF3,ACLY
TCF3,ADAMTSL3
TCF3,AGAP3
TCF3,ANGPTL6
TCF3,AQP3
TCF3,ARL6IP6
TCF3,BAZ1B
TCF3,C17orf58
TCF3,CD4
TCF3,DDX56
TCF3,EXO1
TCF3,EXOC3L1
TCF3,FAM83H
TCF3,FBXO44
TCF3,GAS5
TCF3,GFOD2
TCF3,GIT2
TCF3,IK
TCF3,KALRN
TCF3,LRRC8D
TCF3,MLLT6
TCF3,N4BP2L1
TCF3,NDUFA4L2
TCF3,NUDT1
TCF3,PHACTR3
TCF3,POLR1D
TCF3,PPFIBP2
TCF3,PSMB4
TCF3,PYGO2
TCF3,RAPGEF5
TCF3,RBMS3
TCF3,RUSC1
TCF3,SLC5A5
TCF3,SORT1
TCF3,SPP2
TCF3,STAG1
TCF3,SVEP1
TCF3,TCF21
TCF3,TMPO
TCF3,TNFAIP2
TCF3,TOMM40L
TCF3,UBQLN4
TCF3,ZMAT2
TCF7,APC
TCF7,AXIN1
TCF7,CTNNB1
TCF7,RUVBL1
TCF7,TERT
TCF7L1,AXIN1
TCF7L1,CTNNB1
TCF7L2,AXIN1
TCF7L2,CSNK2A1
TCF7L2,CTNNB1
TCF7L2,PTGS2
TCF7L2,RUVBL1
TCFL5,TOPBP1
TERT,ETS2
TERT,ETV4
TERT,RUVBL2
TERT,XRCC6
TGFA,EGFR
TGFA,ESR1
TGFA,NKD2
TGFA,TP53
TGFB1,ASH1L
TGFB1,DCN
TGFB1,FOSB
TGFB3,MYC
TGFB3,SMAD2
TGFB3,SMAD3
TGFB3,TGFBR1
TGFBR1,CTNNB1
TGFBR1,E2F2
TGFBR1,E2F4
TGFBR1,E2F5
TGFBR1,EGR1
TGFBR1,MYC
TGFBR1,SMAD2
TGFBR1,SMAD3
TGFBR1,TCF3
TGFBR2,ETV4
TIMELESS,TIPIN
TKT,EGR3
TKT,RPIA
TLE1,KDM6A
TLE1,PAFAH1B3
TLE1,TK1
TLE1,ZFP64
TP53,AATF
TP53,ACTL6B
TP53,AHNAK
TP53,AIDA
TP53,AIFM2
TP53,ANXA3
TP53,ARHGAP10
TP53,ARID1A
TP53,ARIH2
TP53,AURKA
TP53,BAK1
TP53,BARD1
TP53,BAX
TP53,BAZ1B
TP53,BDP1
TP53,BLM
TP53,BRCA1
TP53,BRD7
TP53,C15orf40
TP53,CAMK1
TP53,CCNA2
TP53,CCND1
TP53,CDK5
TP53,COPS6
TP53,COPS7A
TP53,CSNK1D
TP53,CSNK2A1
TP53,CTNNB1
TP53,CUTA
TP53,DUSP1
TP53,DUSP12
TP53,E2F2
TP53,E2F4
TP53,E2F5
TP53,EGR1
TP53,EPHA2
TP53,ERCC3
TP53,ESR1
TP53,ETS2
TP53,ETV4
TP53,FAS
TP53,FOS
TP53,FRMD6
TP53,FUS
TP53,FZD10
TP53,GADD45A
TP53,GADD45G
TP53,HDAC2
TP53,HSP90AA1
TP53,HSP90AB1
TP53,HSPA4
TP53,HSPB1
TP53,IGF1R
TP53,IK
TP53,KCNN3
TP53,KIN
TP53,KLKB1
TP53,LAMA4
TP53,MAPK1
TP53,MAPK3
TP53,MCC
TP53,MCM2
TP53,MCM7
TP53,MDC1
TP53,MDM4
TP53,MET
TP53,MKI67
TP53,MLLT6
TP53,MNAT1
TP53,MYC
TP53,N4BP2L1
TP53,NDRG1
TP53,NPM1
TP53,NQO1
TP53,NSUN5
TP53,OGG1
TP53,PAFAH1B3
TP53,PBK
TP53,PBXIP1
TP53,PCNA
TP53,PIAS1
TP53,PKN1
TP53,PLK1
TP53,POLD1
TP53,PPFIBP2
TP53,PPP1CC
TP53,PRC1
TP53,PRIM1
TP53,PRKAB1
TP53,PRKDC
TP53,PRPF6
TP53,PTBP1
TP53,PTGS2
TP53,PTK2
TP53,PTPN13
TP53,PTPRG
TP53,PTTG1
TP53,PXDC1
TP53,RAB4A
TP53,RAD51
TP53,RB1
TP53,RC3H1
TP53,RRM2
TP53,RUVBL1
TP53,SCAMP1
TP53,SCRIB
TP53,SEMA3F
TP53,SERPINE1
TP53,SLC39A14
TP53,SMAD2
TP53,SMAD3
TP53,SMARCA4
TP53,SMARCB1
TP53,SMARCD1
TP53,SMYD2
TP53,SPON2
TP53,SPRYD4
TP53,STMN1
TP53,TCF7L1
TP53,TCF7L2
TP53,TERT
TP53,THRSP
TP53,TK1
TP53,TNF
TP53,TSG101
TP53,UBE2A
TP53,UBE2I
TP53,UBTF
TP53,VRK1
TP53,WNT3
TP53,XPO1
TP53,XRCC6
TP53,YBX1
TP53,YWHAG
TP53,YWHAZ
TP53,ZHX1
TRIM16,SETDB1
TRIM24,CBX1
TRIM32,UBQLN4
TRIP13,LASP1
TRIP13,NIF3L1
TRIP13,PLSCR4
TSC1,RHEB
TSC1,RPS6KA3
TSC2,PRKAA2
TSG101,CEP55
TSG101,PPFIBP2
TSG101,SCAMP3
TSG101,SNF8
TSG101,TTF2
TSG101,VPS37C
TTF2,HNRNPA1
TTF2,HNRNPA2B1
TTF2,KIF4A
TTF2,MATR3
TTF2,TACC3
UBE2T,FANCI
UBE2T,NFYC
UGDH,EGR2
UGDH,EGR3
UGDH,MYC
UGDH,UXS1
UGP2,GALE
UGP2,PGM1
UGP2,UGDH
UGT2B15,ADH1A
UGT2B15,ESR1
UGT2B15,UGDH
UHRF1,TOP2A
UPF2,GSPT2
UPF2,ZFP36
UPF3B,GSPT2
UPF3B,POU2F1
UPF3B,SATB2
UXS1,E2F4
UXS1,EGR1
WASF2,ARF1
WASF2,NFYC
WASF2,POU2F1
WBP11,C5orf22
WBP11,MCRS1
WNT1,EGR1
WNT1,FOS
WNT1,FOSB
WNT1,FZD10
WNT10A,ATF2
WNT10A,ATF5
WNT10A,ESR1
WNT10A,FZD10
WNT10A,MYC
WNT10A,TCF3
WNT10B,LRP6
WNT11,ATF2
WNT11,EGR1
WNT11,ESR1
WNT11,FOS
WNT11,FOSB
WNT11,FZD10
WNT16,FZD10
WNT16,NFYC
WNT16,SFRP1
WNT2,ATF5
WNT2B,EGR1
WNT2B,FOS
WNT2B,FOSB
WNT2B,FZD10
WNT2B,MYC
WNT2B,POU2F1
WNT2B,TCF3
WNT3,FZD10
WNT3,MYC
WNT3A,LRP6
WNT4,EGR1
WNT4,FZD10
WNT5A,EGR2
WNT5A,EGR3
WNT5A,LRP6
WNT5B,FZD10
WNT6,FZD10
WNT7A,LRP6
WNT7B,FZD10
WNT7B,ZIC2
WNT8A,FZD10
WNT8B,FZD10
WNT9A,LRP6
WNT9B,LRP6
XRCC6,ACD
XRCC6,CCT3
XRCC6,CDCA5
XRCC6,PAFAH1B3
XRCC6,RPLP1
YBX1,FAS
YBX1,HNRNPK
YBX1,KPNA2
YBX1,PCBP2
YBX1,SRSF9
YBX1,TOP2A
YWHAB,CDC25B
YWHAB,CDC25C
YWHAB,MDM4
YWHAB,RNPS1
YWHAB,ZFP36
YWHAG,CDC25B
YWHAG,CDC25C
YWHAG,EGR1
YWHAG,FOS
YWHAG,FOSB
YWHAG,HDAC4
YWHAG,MCM5
YWHAG,MDM4
YWHAG,RNPS1
YWHAG,ZFP36
YWHAZ,ATF2
YWHAZ,CDC25B
YWHAZ,CDC25C
YWHAZ,EGR1
YWHAZ,HDAC4
YWHAZ,MDM4
YWHAZ,XRCC6
ZFP64,SETDB1
ZHX1,AKR1C3
ZHX1,PAFAH1B3
ZHX1,PIGC
ZIC2,ADAMTS1
ZIC2,BUB3
ZIC2,COL4A4
ZIC2,DHX30
ZIC2,ENSA
ZIC2,HPX
ZIC2,KDM6A
ZIC2,LRG1
ZIC2,NDUFA4L2
ZIC2,POLR3F
ZIC2,PPFIBP2
ZIC2,SLC13A4
ZIC2,SSRP1
ZIC2,THOC6
ZIC2,TPD52L1
ZIC2,UBE2A
ZIC2,ZNF189
ZMYND11,BMPR1A
ZNF143,BUB1B
ZNF581,HNRNPC
ZNF7,RPL7
