"","GSM155919-00","GSM155926-00","GSM155927-00","GSM155928-00","GSM155947-00","GSM155948-00","GSM155961-00","GSM155964-00","GSM155988-00","GSM155989-00","GSM155920-01","GSM155921-01","GSM155922-01","GSM155923-01","GSM155931-01","GSM155965-01","GSM155966-01","GSM155967-01","GSM155968-01","GSM155969-01","GSM155924-02","GSM155925-02","GSM155971-02","GSM155972-02","GSM155973-02","GSM155974-02","GSM155976-02","GSM155978-02","GSM155979-02","GSM155980-02","GSM155929-03","GSM155930-03","GSM155970-03","GSM155975-03","GSM155977-03","GSM155981-03","GSM155982-03","GSM155932-04","GSM155933-04","GSM155934-04","GSM155935-04","GSM155983-04","GSM155987-04","GSM155991-04","GSM155993-04","GSM155937-05","GSM155939-05","GSM155945-05","GSM155946-05","GSM155955-05","GSM155958-05","GSM155959-05","GSM155960-05","GSM155986-05","GSM155992-05","GSM155938-06","GSM155940-06","GSM155941-06","GSM155942-06","GSM155963-06","GSM155985-06","GSM155990-06","GSM155936-07","GSM155943-07","GSM155944-07","GSM155949-07","GSM155950-07","GSM155953-07","GSM155954-07","GSM155956-07","GSM155957-07","GSM155962-07"
"TBX15",6.90217299054766,6.85312158170234,7.92243301040857,7.15577773899607,7.09715644792409,6.28187800436487,6.77772041060217,6.99869419080568,7.91511177114479,7.29048765460371,7.80208272615244,4.98021072857237,6.52489593196173,7.06523581562195,6.40529306086377,6.57353296438545,7.11039245805664,7.60451323880758,5.46398303524557,6.10402196292979,7.72630412496145,6.22789511854573,8.17775188151355,6.93701718071813,8.03504611451605,7.85099214468027,7.84121995104563,7.46161962878388,7.01012411243447,7.19327571569014,7.18274566147254,8.07969164680977,8.58181245369589,7.9920559813589,6.97948407849924,7.06596806330535,7.79681974289828,7.34294685961259,6.44414708402722,6.24623413254525,7.49586039945508,5.8351609454138,5.66985121022577,5.72115771599401,5.0174242138464,4.76541698614975,5.3883897872595,4.48099189578283,5.92186642014547,4.97264574696186,5.30608736137008,4.70360123358709,7.95323831913888,4.95880432428754,5.03301741591979,4.66398657452076,7.59716511589827,4.02103184287268,4.19800383815015,4.93985020008625,4.11982208043098,4.93391693997059,4.42117900321478,5.19637004040975,4.25672378500813,4.02335684160479,4.66609569045483,5.30126652713703,5.21294141181443,6.0940157516469,5.40281692563076,4.29091869333436
"TBXA2R",6.83069355066541,6.89947761063095,7.23650449970722,7.04410635420638,6.40159549198346,6.87306327642479,6.70455804949081,7.04529055494295,7.33908567624691,7.04287184976367,6.8048612188558,6.95612789253539,6.88808515153476,6.75988175987562,6.74502411247509,6.86600324140697,6.7576835133861,7.10120675454391,6.88782286130094,6.79903208603985,6.73810465113648,6.63138119232779,6.63491530361429,6.50556046365236,6.65024192329168,6.72890169420657,6.77741504006996,6.83822141662989,6.59741048935116,6.59607293518321,6.47715407220558,6.85210241886311,6.68591188249055,6.68811164280704,6.59639317460775,6.60728408025708,6.72024462858021,6.87775081023782,7.08006407039439,6.39214966020294,6.36353113844048,6.45892655566088,6.50436189162374,6.73445933630102,6.74281829263075,6.42230827782252,6.51365197729432,6.36300172239653,6.25817103865334,6.14408765725039,6.85418434900689,6.53881291116621,6.45883781868731,5.91405277559629,6.98649771029019,6.57887855629955,6.32241282488775,6.2794140984391,6.34643068266903,6.55566887564445,6.31267367366339,6.45698775595846,6.31006985153515,6.15091069754541,6.28257146994059,6.59714908740821,6.4578743117526,6.41110728428959,6.18900252082497,6.38520861022237,6.54418776824068,6.35162449698671
"TCEA2",8.10616559775184,8.31923279271572,9.31963726675516,9.07953153073422,8.29783707925881,8.91892607149959,6.43258869148773,8.61657098049163,6.77826415029084,6.30715644548942,8.53096429671,8.37453633244117,8.50055528239335,9.17821914819546,7.25514706406105,8.80780262695782,8.35276028564693,9.10855386801566,7.79888133756015,8.28552193173233,9.4841277396953,8.39584569276889,9.168809539129,9.09038527750335,9.55039983881724,8.77900366207365,9.11865127837887,9.07784167405818,9.22135963172938,9.41413596133271,8.79201713450393,9.22911216662416,9.85177641181296,8.79796158033387,8.62170336802117,9.18893024576698,9.02102259095806,9.28353602736831,9.10360057805854,8.17771700552085,8.50514905273004,6.27717752433945,7.39068311308336,7.49460574997114,7.17425557287292,7.11885242940167,8.03220155571608,6.95444301033809,8.36482422551689,7.77202668855332,7.12812956886506,10.1864743895469,8.09619415458572,5.55269118146734,7.67951114468607,9.3207617079184,9.41696606031247,6.18488023592606,5.80139612395647,7.49156610529271,6.3545735928082,7.07739344110275,6.11705126206366,6.51209000828598,6.48066188093493,9.35057481556649,6.19682938789113,6.09446974403243,7.46740077116367,6.20408389093487,6.0907665697287,5.85415710529977
"TCERG1",7.5526205120634,7.61237079045577,7.52329978335999,7.54419837168876,8.05454240745497,8.00459605254251,8.42241893846083,7.6648918827677,7.72079878911225,7.81368644615462,7.89962810958645,8.9732315768994,8.48278027745958,8.18359910081146,8.29800907078107,8.53790308193461,8.20639742194801,7.27659136258417,7.45250639327378,7.90706065014518,7.58075326731337,8.58962456924195,8.23697113145997,8.23237601769826,7.8380958057365,8.0869051564791,8.55774741901598,8.06501912566842,8.32684328321824,8.22223818411057,8.12529137815836,7.27171895336676,7.4279133912656,8.09629803470954,7.94886069216165,8.36974376111381,8.01300705552454,8.93962267086007,7.43383461782496,8.89221633245218,8.05850264908318,9.0537708769554,8.4759568616853,8.40071469939654,8.41744174441206,8.50783512723301,8.61512666578233,8.35627664132401,8.84525348883553,8.52106516581213,7.79412973836344,8.57956577973809,8.68287022541695,9.28435857049445,8.89799928495578,8.8096642075433,8.23558592162233,8.9172366864927,8.96679850102513,9.43442199325504,9.47606609732735,8.85263933604225,9.24009672664516,9.19026131593184,8.7575262325618,8.22536598560589,8.95098630006932,9.03417733604501,8.91855024840508,8.79372003465116,9.17201506989992,8.99851076296312
"TCF19",5.88088533394992,5.41024087022099,5.62693577897133,5.57440294219355,5.27912270485387,5.10923630276429,5.62131716344412,5.5206477188102,5.49570687606764,5.22732671777791,5.42845478090694,5.47277191184724,5.14415251608171,5.30342244191963,5.46361011633264,5.47644165057138,5.72470670573624,5.66614801264432,5.7514137914383,5.43225859297491,5.19868688512548,5.22136361636446,4.80421301649968,5.58305264858606,5.1550092473399,5.30863792531373,5.14590081362481,5.31880804473867,5.42540121288278,5.28497886015828,5.53927111755263,5.03990102795475,5.57063874900014,5.16379036814635,5.17577126610304,5.40117721790996,5.24201910232838,5.66451224578961,5.61503469866516,6.6353621832928,5.17267813279225,5.8201996882675,5.42489537954554,5.52498303914448,6.02794312888278,5.9973848965277,5.46810979707688,5.69813941903166,5.80634196025265,5.08403756998481,6.0693903449362,5.67165580897336,6.69912838509922,5.95520112580583,7.33648441774223,5.62676308987908,5.87955334540177,6.48319337613134,6.54245679231839,6.29596326541765,5.64848674536742,6.12650605386029,6.84018046864225,6.84939372701423,6.27888489676461,5.80589645566567,6.69883370041678,6.38331627997252,6.62950844561535,5.872544252766,7.1626327603409,7.97493572081365
"TCF21",5.27871875994973,5.41600213150474,4.9978289388347,5.05599585322838,4.92450467715445,5.33085764869496,4.88907409572992,5.25650195594645,6.11211225662425,5.22574506437434,5.50016238847103,5.79866851106991,5.92080940914413,6.48858734950086,6.76980878604636,5.71114860656635,5.68931023114088,5.43942511160879,5.17680207781426,5.41499255026332,4.94827905418053,4.29372994284321,5.36991198022916,4.77376422336689,5.1992973554978,4.89521108457206,5.04417922110524,5.5640942770839,5.20374883530555,4.97097137083699,4.94739871318084,4.84413427446855,4.72507331801742,4.7952319659033,4.81913444810946,5.3699314009312,5.37716056719916,4.96457301560191,5.29232096173323,4.25151042427635,4.03207571048306,4.85756126079284,4.09881555223389,5.43289995750628,6.04741773650608,4.34571943413677,5.08809396150095,4.52668107960285,3.99884272556674,4.86667172215627,4.33726637318792,4.6844255317416,4.68618817356582,4.03713596462362,5.30703967922031,4.95479413705995,4.31060435909802,4.50500192125972,4.80742303387877,4.13915787336713,4.03328649600875,4.12174180107156,4.29025750329734,4.48711116378484,4.62778595175714,4.67233175662063,5.02365972352117,4.36676060309412,4.36588744979005,4.39854487825157,4.4998765993493,4.0917434696328
"TCF3",7.37565404530255,7.37847963983544,7.33540696704869,7.40064242683628,7.22525872264573,7.50210935456015,7.30982068188001,7.13798585642527,7.62847916001681,7.59258807010826,7.53346432472747,7.8588138961906,7.702786561493,7.66014884586481,8.13495219261777,7.68550241150917,7.71278283841559,7.56840241112163,7.54978709683033,7.86112396849435,7.25168594358956,7.26084914976055,7.6528989522964,7.55303992382643,7.32954148426385,7.15654692373644,7.79729965058621,7.41270416774171,7.4815317050777,7.66914637975244,6.96333291014882,7.21383968297603,7.4309494837094,7.21320006604496,7.32464625129736,7.36346971728148,7.49998441169854,7.29625605579615,7.33585353328995,7.42117451490151,7.50975690707493,9.37301072137907,7.69350125303068,8.23781389329596,8.11749148226205,7.79606216386904,7.94157736200373,7.73331565067097,8.18140302786608,7.05939841241643,8.08465562330972,7.7364528731445,8.30408670424422,8.3675641315644,8.78188720897844,7.87627696229379,8.18188739029559,7.99239178574974,8.47691601421204,7.61691248047778,8.31211541596699,8.251994973954,8.29515854136287,7.99988306124437,7.991146978684,8.12564486053578,7.90374940894291,7.94463233685776,8.06483172930752,8.22591782606124,7.90384687579056,7.34232652407023
"TCF7",7.17104285191999,7.24115483785123,7.26928258640632,7.52155684703663,7.31130886635443,7.4578975864664,7.04795317649442,7.45381725247588,6.81267017176301,7.30472384308931,7.79348283996798,7.74392015544813,7.69309582829638,7.7812720089059,7.93966325260386,7.40811909523981,7.45903943465267,7.60071622490337,7.2277044680207,7.51251274568811,7.24732552028617,7.44973565345821,7.21003255612165,7.49601991650169,6.84275504845205,7.10614793412271,7.41428279426307,7.351238604726,7.08574588644797,7.30590084780063,7.49350179892324,7.16972625802584,6.99685825256536,7.11848545950214,6.8750195114242,7.14849520524222,7.26520117262772,7.46058022305261,7.39809655051137,7.08861577415665,7.54768593577584,8.46221888437054,7.55523482488859,7.4552959196669,7.96304251099019,7.46905363038008,7.73997672109868,8.11570711143769,7.55426585175644,7.54674358058342,8.54013089228513,7.20905757454051,7.19640038788512,8.43362761520035,7.92859789418712,7.63466904503093,7.65749810571731,7.19627549052149,8.02555489311951,7.73921049075427,7.99100998793053,7.62595227181272,7.32753597285519,7.46016783427204,8.12992279634269,7.4545734613215,7.55435491231835,7.25981825813227,8.10980034663866,7.47187186833262,7.34196486211847,7.52598150710348
"TCF7L1",6.45205417401604,6.68483240078896,6.50851378806125,6.51678273085196,5.79258263973569,6.71303130631936,5.45090304464262,7.01806375462419,5.88623077874217,6.14644624957621,6.44723533618905,5.78521266912578,6.0615565865911,6.0602052062287,6.42914498051285,5.88976316531263,6.29516633096072,6.05625153547943,5.79854622789217,6.55651178340952,5.89551955971495,5.86877253410878,6.15272509931639,6.61511573634944,6.17145722109295,5.92233436810902,6.28748246093942,6.21836593172234,5.87066535104167,7.07671205516596,6.4124380366769,5.8996991975312,6.52074087337251,5.85932305034598,5.96347868097541,5.82574397580536,6.37344084748462,6.55359666280581,6.43173250634146,6.09951211529582,5.88559237062801,5.8562058014088,5.69870519336128,6.24542754529583,6.30324510454018,4.65023119605175,5.49891709145138,4.79518046063492,4.91616800692814,4.73604427573861,4.86049238187373,6.60433676483451,7.22941706651138,5.84374401625419,6.97182198473309,6.73570071370353,6.78150093487826,5.28676077841163,4.49531917831273,5.31622673298402,5.58865521820274,7.55481138488577,5.59333628740093,6.19788761432369,5.66595530858328,5.51864656407569,5.31429161561492,5.38383987498523,6.35672330394114,6.12256980521176,6.76424091186021,6.36328243750348
"TCF7L2",9.8587248127796,9.90471033407839,10.1836214077752,9.86750274796554,9.87393405010299,10.0916064749815,9.55922677497764,10.1173598134233,10.0886723568032,10.3384719970982,10.3232075663974,10.3145124298348,10.3509200985233,10.174383099703,10.0706081256585,9.93412860802938,10.1920537061603,9.98892176653151,10.1111074289818,10.2401036299284,10.1753272369617,10.9032491610662,9.88959160063524,10.3837734751536,10.2925919517061,10.4847935602012,10.0542141384469,10.0709315739749,10.4440322195443,9.96765506265324,10.3188318106083,9.94997260713232,10.1561035031841,10.4902858491311,10.0195512307316,10.4698412991539,10.3741008292409,9.55242100056929,9.89392548181094,9.96199559559305,10.5662037357798,9.88435395581858,9.74061939770672,9.84793413131255,9.74493056885832,9.85664604219065,10.258170500686,9.80012659619373,9.94860613406598,10.0002219241337,9.34430522258231,9.13683826990172,10.7949464702479,10.6201747872043,9.73976519287087,9.92481104917358,10.2569661366365,10.079197306293,9.85689725521346,8.7877546918482,10.2501992211371,10.5738470146087,10.7537216459388,9.79548373152962,10.2292207480844,10.0000475567704,9.93864482801284,8.68300836129241,10.1856354522769,9.88452242529689,10.146660531171,9.47821834382536
"TCFL5",5.97632441814767,5.67329399204821,5.93832804038381,6.25877431155662,6.60888090120507,6.55730067483484,5.67815250308599,5.75924354738876,6.36185804005242,6.10230106072138,5.82150373060505,5.33772242976405,5.73651308693167,5.47396309181099,6.01425805372587,5.21108542317456,5.46131772722542,5.33326243270295,5.80770271935832,5.80614645917191,5.4497599620422,4.90563793408208,5.3623986154642,5.9061614450149,5.24663088223394,5.76972157261558,5.54642969959697,5.74230899075188,5.24175447068194,6.05372557205037,4.75167545102868,4.74585257041476,5.52164737440647,5.75856296246465,4.81952525175652,5.52582029458199,6.08710508797168,5.76679752486722,5.69908048141499,6.18392467249823,6.68627311571363,5.92412024316247,7.28217309043419,6.79818567009662,7.46325730457626,7.87961133100423,5.96279596509696,7.58226788239251,5.96217783269804,7.53739309432344,7.02574437111918,7.31404152296404,7.47002862765265,5.49830363362054,7.28691991874435,6.37303717046223,7.26005426575549,6.71576591168357,7.29767515756807,6.49149832190198,7.38519513956602,7.25081562629399,7.30004477227039,6.34669592790838,7.26891989796118,6.8538817969518,7.18971361002613,6.44404065643555,6.62656722848724,7.04929747153184,7.08553037244202,6.43131601111723
"TCHP",6.27022587935008,5.73075644499189,5.31012425982776,6.04061746165931,6.14975773529675,6.68641866926287,6.17782394028648,5.91846475385681,6.41656086248373,6.30758449408696,6.30942483946635,6.35640415328417,6.21659999369171,6.33144910521402,6.41454416563664,6.34201002365674,6.36463670399853,6.13500291192685,5.94507080886231,6.31818858778604,6.60993192157336,5.97724070983868,6.32787992745675,6.30259367265544,6.29480291774583,6.45634910931164,6.36260806599292,6.32780443217618,6.14874969527904,6.64597638663626,6.04961798269304,6.06465625960308,6.26985926697272,6.6157531973586,6.09143112530544,6.181587353519,6.33255363652805,6.2861060944499,6.46623988777778,6.63088854540204,6.41213403013526,6.94654132108122,6.88479524060238,6.73012053420114,7.1832287511281,7.02256234663037,6.76628104659726,6.7614408856672,6.60646040013832,6.36213009861506,6.47005233662349,7.12931522999459,6.53098491685695,7.07437727121693,6.75654839329028,6.78418054905425,6.63526833339836,7.0740845722679,6.99788669473219,7.3273303432284,7.34913242240893,6.77654760101766,6.87475140234273,6.68827365311355,6.95428655665827,6.75932490999022,6.90092837160447,7.34462906567676,6.88615606400874,6.72053369123642,6.74631589396587,7.24520638171227
"TCP1",8.86258184709779,8.77909836488472,8.62224525045583,8.75976776166671,8.6693724053373,8.97968677308848,9.57653763860515,8.94107551196089,9.70954712695599,9.44975029610164,8.84016963214176,9.56324208930186,9.0553943529028,9.0317325824821,9.01691904008076,9.3082575558375,8.89688414711246,8.92339485848876,8.99753054892283,8.9325762838609,9.24407248366035,9.37677810889947,9.34028595858421,8.87218158828986,9.13639481906476,9.2391748420891,9.20086443258536,9.24566965544625,9.68296684069306,9.34098225832873,9.93105053513579,8.84602525609296,9.00372509668011,9.25547418663451,9.37950243174838,9.66775600813593,9.05716186938944,9.50204438120635,8.91642044151344,8.99161745491262,8.68920951297687,8.7496391264532,9.70104466811561,9.40435577490308,9.14660481380281,8.92859821468341,9.5011196272627,9.55286876311795,8.85736714286762,9.00997095820503,10.1674374370553,9.27249284080257,9.09360094200374,9.6170185237982,9.60308691112203,9.4447976233354,9.0166961434784,9.56183877537078,9.70759210225416,10.5711159970799,8.92042490408777,9.30126919587544,10.5763475534452,10.557939922995,9.058199465324,9.73944764506905,9.25280044960845,10.1868836327752,10.2178772924004,10.3147086808486,10.4079249298495,10.0812999551168
"TCTN2",6.83610089154412,6.87441439750589,6.88499241768652,6.76417352743288,6.52706248043913,6.50170853961065,6.5760315857268,6.6800586022347,6.84662639546769,6.72827390831733,6.70892493410401,7.01584560739064,6.60456874718832,6.83194130629305,6.46599112649503,6.86809408300949,6.71952056672565,6.74813564689216,6.5760315857268,6.78646593366016,7.02764175738035,6.95407658010722,6.61238884798863,6.46279432828345,6.60478667216348,6.44952355377277,6.77484117756216,6.5322767236276,6.49795243602883,6.53280030956614,6.79808806186084,6.61037000918387,6.91982784109627,6.49926569260755,6.75948146822813,6.57295709370924,6.52134100153605,6.77067500658342,6.717049503321,6.55855858562155,6.16613560632963,6.46764369002565,6.51167688463692,6.30242429943216,6.71457866695158,6.24482996738935,6.14893494098784,6.27154266934837,6.34707478125285,6.20662518039518,6.09250525024476,6.45150838205518,6.1586685550182,6.23720146341289,6.10819744341018,6.15455833572817,6.63194494992172,6.4746497271571,6.59334125221617,6.63653264430571,6.40367388842141,6.69904234289404,6.49711008051452,6.53672408548376,6.16303470136263,6.73752390039925,6.69601815877787,6.90933535740898,6.52231447441225,6.09031431172193,6.56424942092628,6.61529934364393
"TDRKH",4.44683328159012,3.96761413821361,3.93846712954332,4.12089402351447,4.05393925822843,3.97296967393272,4.77498415169122,4.72435440707651,4.85995470121389,4.40913041456811,4.08041565441922,4.3525878801978,4.42892526109006,4.45442035688622,4.38033668194799,4.05267163904439,4.51818825356869,4.36897183302885,4.38621440015426,4.36261507014479,4.30269612128033,4.00604831020566,4.05945531850344,4.51469254480822,4.40952935516298,4.08635782232786,4.28455858716517,4.19088504833775,4.26242198070033,4.62899166519092,4.2648219246993,4.28205652676999,4.16668191598894,4.24160494894585,4.20838199020385,4.29542473189929,4.36478677656236,4.34380345343446,4.36909675052677,4.62717251160525,4.08146603910778,4.34836575071809,4.65784633325014,5.34468079287858,5.10037510686996,7.42821947996146,5.00804496127329,5.18123834503825,4.67723665297042,4.61030495374787,4.73095132705474,5.20482341134298,4.2838732696874,5.3572990748878,5.05083326927596,4.82555612324495,4.88087487911343,6.91470740131448,7.07206651892427,6.45038753908924,5.95115138792091,6.35489820465737,6.12816320576688,6.77463083676008,4.28376770133318,5.64684184514191,6.89514216921124,7.83124808521105,5.90587866260939,5.60671262060653,5.57635368773956,6.10039776150407
"TERF1",7.28119517932233,7.23226147867018,7.38547201904048,7.57602202636866,7.79984293264469,7.39318314520304,7.58036334455343,6.96967954003,7.6557152997852,7.50638062803564,6.96252046461037,6.98463716745595,7.45272822779018,7.2741139760133,7.27281348348889,7.53744450616922,7.52667770426485,7.09451077940335,7.29146105824723,7.46975680727176,7.30619988604028,6.71118898180466,7.75065517909077,7.99905903788897,7.58739407673097,7.93124129835106,7.62580182939228,7.85304982181652,7.65763061352816,7.85369069409787,6.91804853308073,7.19354761868117,7.82952685123877,7.94612547275827,6.98554047747747,7.65315607704546,7.88083576758884,6.93422709321018,7.44098967462219,8.03118597216836,7.52016693296043,9.12598567674878,10.0699917284053,9.42419631318622,9.30293744780741,8.81920140466315,8.93740452745654,9.05545916128361,7.77542617701234,8.46419528172189,9.44046582731621,8.34461414506841,7.88582012662012,7.8909998268991,8.13087065078823,8.51999138426008,7.78985131619859,8.37373697130078,7.29590063188921,8.98789173908061,8.70875798492474,8.7968740696177,7.57675538824098,8.62849729284929,7.53604610497546,8.4022289809454,8.26847951492351,10.242251381544,8.21979348735502,8.50891085325334,7.31073756513553,9.72507562987462
"TERT",6.11458162197787,5.84246613230527,6.21680727598403,6.26164974841493,5.60347711128328,6.04378258953371,6.19955912913181,6.13249361280779,5.8666029296433,6.07987655191504,5.66512186334634,5.99587856684965,5.66521018951388,5.73143450739137,6.05279104962971,5.81695590093554,5.73152602032653,6.08590983102525,6.48529545634012,5.81436078724257,6.07308864398896,6.01579162450596,6.17562182858956,5.27150801936135,5.8371272182651,5.76423535420007,5.72444012875611,5.90103648037673,5.62400119932312,5.81731667464601,6.0404783380905,6.27461312850902,5.81087558266875,5.92618895963921,6.10650498622625,5.58119613576827,5.81931535707487,6.20331666883831,6.3358132461126,5.79872866702907,5.81861234374677,5.86104683156768,5.61421804358533,5.54400127041366,5.77129499195747,5.87091159501521,5.84841042478997,5.91799175922113,5.62269186304943,5.45484011155811,6.52306805859336,6.09677517918363,5.92056457170058,5.32572289946732,5.47060081556377,6.09851119230874,5.74433161871858,5.89161309878287,5.59946510490658,5.42350655717824,5.4270727813674,5.91356071731085,6.04712502912203,5.829520296904,6.83291017796996,5.80368739128482,5.51012097632509,6.02196995113633,6.12726290010072,6.55128068501822,6.27947582005338,6.1829504268024
"TEX10",6.09837789823309,6.26874825120071,6.06972652147371,6.29179027814728,6.127911714333,6.11894059345122,6.44816238460753,6.04572353912571,6.47690708234587,6.07933752374416,6.252748211283,7.19826340338319,6.51102912530681,6.35278180100797,6.34026687215865,6.94548030428722,6.52728475773477,6.05192660978693,6.25430775994821,6.33465806877881,6.46483314852166,6.61711800222779,6.47202633345902,6.35375620480547,6.26986502986697,6.38910316449776,6.68204367291188,6.29228124443925,6.37824986146899,6.57937041771811,6.95028929087581,6.1776377642345,5.98784491916836,6.38685120312877,6.45824941743848,6.43983916559708,6.42133320392643,6.37624689612194,6.75422059658906,6.49084131446329,6.11904054913502,6.54443815439229,6.41573557474956,6.57961659192394,6.5531959423289,6.45734352161919,6.40362032318397,6.30758275521797,6.72034815752045,6.29144419526593,6.36318893709127,5.97445786647571,6.20459970220677,7.03994512033104,6.54839786391572,6.42950252742975,6.3386294848263,6.53709641049874,6.62140923400162,6.47109669997278,6.61124691758954,6.60422725058035,7.58088059231119,7.63807831805761,6.37556903455955,6.43502599502626,7.05008743858801,6.89718468702735,6.56300549656559,7.56782931380833,7.38027073180988,6.76070867965503
"TF",14.1621378593058,14.0787261024589,14.23705679138,14.1521424431056,13.6352538219068,14.008831785855,13.243917479869,14.0718442931904,13.4177935002794,13.7787360435878,14.2311691419283,14.1194638771109,14.1417176670558,14.1836315277526,13.9697483877342,14.1798607037327,14.2489837975273,14.1357014410796,14.035407072028,14.1086611525574,14.2436424209948,14.2177106253797,14.1983934939604,14.0426674934413,14.2215189642516,14.0134050129312,14.1519367401946,14.2108502134412,14.1966241411287,14.008831785855,14.1927094351498,14.1985538173273,14.1411780025833,14.008831785855,14.0081825876338,14.1804705451784,14.1704499281455,14.109635142528,14.0920127758758,13.9324366209518,14.2553103380593,13.5908625338152,13.6977332730117,13.7053731092278,13.3465517816868,13.52573159308,13.7610828823206,13.4847017664756,13.4515614506566,13.2665907631221,13.4219350071378,13.7970681276273,14.0634873975484,14.0471765403785,13.9432013190061,14.0013949946382,14.0697352793496,13.3979704193834,13.7396657446725,13.4453840503617,13.7532327002652,13.4110990614598,12.5761990061794,13.4654968895313,13.6535654720565,14.009113738641,12.9078211086995,13.4015980753383,13.6542483567567,13.5041607295065,13.4930783245146,13.4555556665364
"TFPI2",5.82044324458109,7.77213326984044,5.29738252900056,6.08415047110689,7.42902142643804,5.75630630718525,7.01112507527835,7.54923703759733,8.36931831720286,7.84166411973518,6.27790226031151,7.1812418451836,6.52302702164364,6.1665429050418,6.64756969381232,8.373045039998,7.3459339439829,7.57385750281388,5.49275999588607,7.54973467554289,5.51748161885805,5.86758758802634,6.78821022401963,6.26362269191146,7.81980865864335,6.55631851723122,6.59480778229383,6.5665916831326,7.56850724382772,5.93035010572772,6.49720182331665,4.52962124842872,7.39271720380606,6.53254742831945,6.44905143824206,7.62035137934749,7.89808192123606,5.85229909383847,4.42180410046321,7.36832363684286,5.35897068707757,3.50617765331855,4.01993376550813,3.83583799311401,4.32374470933637,3.5314129204339,5.65826881761623,4.18500084788236,4.95588553227982,3.67040450371382,4.20879424631923,3.91562326751964,3.50429668024035,3.73790902554141,4.56419676185412,4.70262105805585,3.74591773586166,6.55702918609294,3.57338400174487,3.63100766192016,4.14991685652788,3.7055119018299,5.52902760184153,3.75954701922285,4.02619912917819,3.85041835893889,4.25706761159928,4.47255782273893,4.49474119352906,3.75000043876567,5.71831615338845,4.34504647760212
"TGFA",5.87979115942107,6.2500488341671,6.2299494599184,5.6800007338428,6.14466614210087,5.43782916273821,5.25223294299879,5.9547990283398,6.1682583804391,5.27300390786721,5.45289287710814,6.65121029143747,6.97268283463893,5.61261729037731,6.15887951506634,6.73445918879893,5.88192969396585,5.51488413800859,5.3963400600421,6.18226300595355,6.53708230604695,5.52062345982979,6.26955310460868,5.65601865923801,5.33608759702246,6.39291049855456,6.53808178599382,6.2432275629371,6.57864175852704,5.09694471090237,6.08416537336325,5.93408032877166,5.62246804057621,6.51335235053302,6.48670253949155,6.54281955763759,5.47048668852754,5.54005563141395,5.90282268968247,6.02851314939205,5.52998854133787,6.66697253523339,5.40725408425225,5.56263038985017,5.29972215748937,5.22565699333793,5.44907781383263,5.40986567748274,5.26782746983827,4.93062630747627,5.20855900168411,5.91228245397365,5.27563256509296,5.43707178739969,5.44217644335351,5.63567904162547,5.36960681080034,5.1974909359327,4.9870405582834,5.29383377327523,5.46583236985549,5.58279631758809,5.25812844726192,5.15449456743111,5.3322181559934,5.17032760546211,5.34410413345615,5.64233105427655,6.37170606824683,5.37569061058341,5.4280900101277,5.17035362166204
"TGFB1",6.34199474265124,6.00437557904497,5.92521261723801,5.87951602425092,5.59937483953134,5.76078696332387,5.67998481734107,6.24622574071805,6.76936871845854,6.79869957646731,6.6813890253382,6.98420333513709,6.51922311411242,6.75490608326648,7.0800991947232,6.5858505632124,6.61233237280661,6.43085338954347,6.47434996033637,6.89715725407138,6.04355140786098,5.88319290703508,6.04676426256615,6.5355106100958,6.23221099807539,6.01456084597038,6.452783107784,6.13960361525822,6.00807198337326,6.57701795580557,5.61590845181343,5.47947146150879,5.82508959778789,6.10953351360327,6.10705945646895,5.96791382117674,6.40143703036872,5.64890630639589,7.36828410276929,6.42138994955371,6.41882198852543,6.67760677681525,5.86574031944416,6.94583861521774,7.41784716251223,6.1321723306529,6.60242268491366,5.77607581652247,6.96275180006464,5.5814202074792,6.49215447580961,5.88957111454484,5.8176603120226,6.4709831763014,7.00399285126078,6.10543213522169,6.02421582035083,6.40732494507662,5.74133336268191,5.72202564109092,5.40360117565371,6.14302367466466,6.98320170082549,6.92161325130205,5.73074311337654,6.04617401335431,7.12161153039847,5.80048219868674,5.96198551587955,6.33442456648332,5.8769301451054,6.95229197610435
"TGFB2",4.79708641514491,4.84328204577125,4.99566366392283,4.54600527416186,4.08990520262664,4.44594795930345,4.21723711804055,4.54600527416186,4.36850975499501,4.40975420795418,4.72545857258183,4.67648773007039,4.76732621320612,4.88043236518642,4.80151855051319,6.1838717505779,4.54436418794656,4.47850657682055,4.75714063290105,4.48792909077963,4.45708279474128,4.77946019378168,4.52699490463307,4.57089960462795,4.60048593841824,4.35161966363424,5.0689042503924,4.32125373318539,4.27497358496268,4.31304162512961,5.48526980867497,4.35911761874469,4.05783937684234,4.43577356680762,4.70170192248614,4.21610650384376,4.65426911655744,4.5827909919535,4.48621043089564,4.58981587325883,4.2649158027058,4.61232535145122,4.46955054182267,4.42777793066031,4.33674082297981,6.1321723306529,4.66025515194321,5.15879781077441,4.35624178530007,4.26960821525847,4.40016031286568,4.78420517449942,4.65381606055041,4.66555018656406,4.68828639241512,4.68623605737071,5.06580316337701,4.18106799179593,5.0081747283803,4.62499737026133,4.42031314885805,4.42990104428201,4.55303673194365,4.99670152526359,4.86471448613665,4.37439517686729,4.83532201478664,4.43921134882279,5.241066519895,4.55101620729992,4.66471906850524,4.53543763759124
