"","V1","V2"
"1797","EGR3","CEP70"
"1798","EGR3","CDYL"
"1799","EGR3","CCDC124"
"1800","EGR3","CAMSAP2"
"1801","EGR3","C12orf75"
"1802","EGR3","AP1S1"
"1803","EGR3","AGAP1"
"1804","ETV4","NR3C2"
"1805","ETV4","TCF3"
"1806","ETV4","TNF"
"1807","ETV4","MMP9"
"1808","ETV4","PTGS2"
"1809","ETV4","PCSK6"
"1810","ETV4","LOX"
"1811","ETV4","BCHE"
"1812","ETV4","OAS2"
"1813","ETV4","MMP12"
"1814","ETV4","MEP1B"
"1815","ETV4","GJB2"
"1816","ETV4","F9"
"1817","ETV4","CETP"
"1818","ETV4","APOH"
"1819","EZH2","NFYA"
"1820","EZH2","ZMYND11"
"1821","EZH2","ADAMTS1"
"1822","EZH2","AXL"
"1823","FOSB","TAF4"
"1824","FOSB","ZFP36"
"1825","FOSB","BRD8"
"1826","FOSB","KAT7"
"1827","FOSB","RBBP7"
"1828","FOSB","TCEA2"
"1829","FOSB","SERPINE1"
"1830","FOSB","STK3"
"1831","FOSB","MMP9"
"1832","FOSB","MDC1"
"1833","FOSB","ASAP2"
"1834","FOSB","PCSK6"
"1835","FOSB","F3"
"1836","FOSB","TFPI2"
"1837","FOSB","EFTUD2"
"1838","FOSB","NUAK1"
"1839","FOSB","CSRNP1"
"1840","FOSB","CLIC1"
"1841","FOSB","ADRA1B"
"1842","FOSB","FAM83H"
"1843","FOSB","FAF1"
"1844","FOSB","STOML2"
"1845","FOSB","SEMA3F"
"1846","FOSB","S100A8"
"1847","FOSB","KCNN3"
"1848","FOSB","AQP1"
"1849","FOSB","MAP2"
"1850","FOSB","KCNMB2"
"1851","FOSB","ANK3"
"1852","FOSB","KIF14"
"1853","FOSB","KCNN2"
"1854","FOSB","TPD52L2"
"1855","FOSB","SRXN1"
"1856","FOSB","SRPK2"
"1857","FOSB","QSER1"
"1858","FOSB","PTH1R"
"1859","FOSB","PSMG3"
"1860","FOSB","PCDHGA4"
"1861","FOSB","FTL"
"1862","FOSB","DUS4L"
"1863","FOSB","C6orf62"
"1864","FOSB","ZNF532"
"1865","FOSB","TSPAN1"
"1866","FOSB","TPPP2"
"1867","FOSB","SPRR1A"
"1868","FOSB","SLC34A2"
"1869","FOSB","RPP40"
"1870","FOSB","PRSS53"
"1871","FOSB","PRKAR2A"
"1872","FOSB","MICAL2"
"1873","FOSB","GABARAPL1"
"1874","FOSB","CXCL14"
"1875","FOSB","CHST4"
"1876","FOSB","ANXA3"
"1877","FOSB","ANXA10"
"1878","FUBP1","PUF60"
"1879","HDAC4","HDAC4"
"1880","HDAC4","NFYA"
"1881","HDAC4","POU2F1"
"1882","HDAC4","PTGS2"
"1883","HDGF","FAS"
"1884","HLTF","HERC2"
"1885","HLTF","EEF1G"
"1886","HMGA1","NFYA"
"1887","HMGA1","POU2F1"
"1888","HMGA1","PTGS2"
"1889","HMGA1","IL1B"
"1890","HMGA1","SLC2A3"
"1891","HMGB2","TNF"
"1892","HMGB2","SET"
"1893","HSF2","BHLHE40"
"1894","HSF2","KNTC1"
"1895","HSF2","NR2C2"
"1896","HSF2","SUCLG2"
"1897","HSF2","MDC1"
"1898","HSF2","HSPA4"
"1899","HSF2","HNRNPA1"
"1900","HSF2","PTGES3"
"1901","HSF2","KIN"
"1902","HSF2","ZMAT2"
"1903","HSF2","SNRNP40"
"1904","HSF2","CCT3"
"1905","HSF2","YEATS2"
"1906","HSF2","TRMT12"
"1907","HSF2","ST3GAL6"
"1908","HSF2","SMG8"
"1909","HSF2","NUTF2"
"1910","HSF2","NOSIP"
"1911","HSF2","NCAPD2"
"1912","HSF2","KRTAP13-1"
"1913","HSF2","GDI1"
"1914","HSF2","CCT4"
"1915","HSF2","BMPR1B"
"1916","HSF2","ATOH8"
"1917","HSF2","A2MP1"
"1918","HSF2","UBE2I"
"1919","HSF2","NCAPG"
"1920","ID2","ID2"
"1921","ILF2","ILF3"
"1922","ILF2","EEF1G"
"1923","ILF3","BIRC5"
"1924","ILF3","NDRG1"
"1925","ILF3","DHX9"
"1926","ILF3","XPO5"
"1927","JUNB","JUNB"
"1928","KHDRBS1","KHDRBS1"
"1929","MAML1","MAML1"
"1930","MAZ","TSG101"
"1931","MAZ","MMP9"
"1932","MAZ","CD4"
"1933","MCM2","MCM2"
"1934","NCOA6","NCOA6"
"1935","NFYA","NFYA"
"1936","NFYA","NR3C2"
"1937","NFYA","POU2F1"
"1938","NFYA","UHRF1"
"1939","NFYA","YBX1"
"1940","NFYA","ZNF143"
"1941","NFYA","BAZ1B"
"1942","NFYA","HNRNPK"
"1943","NFYA","MCM5"
"1944","NFYA","RAD54B"
"1945","NFYA","TCERG1"
"1946","NFYA","ZHX1"
"1947","NFYA","CHKA"
"1948","NFYA","FAS"
"1949","NFYA","STARD7"
"1950","NFYA","TTK"
"1951","NFYA","UBE2S"
"1952","NFYA","HERC2"
"1953","NFYA","PTBP1"
"1954","NFYA","TRIM22"
"1955","NFYA","SLC13A4"
"1956","NFYA","USP21"
"1957","NFYA","NUP37"
"1958","NFYA","COPZ1"
"1959","NFYA","CHP1"
"1960","NFYA","TRMT6"
"1961","NFYA","PFDN6"
"1962","NFYA","EIF2S3"
"1963","NFYA","DCK"
"1964","NFYA","ADK"
"1965","NFYA","MORC2"
"1966","NFYA","ZNF189"
"1967","NFYA","ENSA"
"1968","NFYA","BUB3"
"1969","NFYA","TOMM40L"
"1970","NFYA","POLR1D"
"1971","NFYA","ACD"
"1972","NFYA","SNRPD2"
"1973","NFYA","SYT13"
"1974","NFYA","SLBP"
"1975","NFYA","RMI2"
"1976","NFYA","GOLPH3L"
"1977","NFYA","VPS35"
"1978","NFYA","UTP23"
"1979","NFYA","TROAP"
"1980","NFYA","TMEM45A"
"1981","NFYA","TIMM17B"
"1982","NFYA","SUN2"
"1983","NFYA","STIL"
"1984","NFYA","SLC46A3"
"1985","NFYA","SLC3A1"
"1986","NFYA","SLC25A6"
"1987","NFYA","RPS2"
"1988","NFYA","RPLP1"
"1989","NFYA","RPL18"
"1990","NFYA","PWWP2A"
"1991","NFYA","PPWD1"
"1992","NFYA","POLRMT"
"1993","NFYA","PMF1"
"1994","NFYA","OIP5"
"1995","NFYA","NUSAP1"
"1996","NFYA","NCAPG2"
"1997","NFYA","MZT1"
"1998","NFYA","MKRN1"
"1999","NFYA","METTL13"
"2000","NFYA","LCMT1"
"2001","NFYA","KIF18B"
"2002","NFYA","KIF14"
"2003","NFYA","GPANK1"
"2004","NFYA","FAM120AOS"
"2005","NFYA","EFCAB11"
"2006","NFYA","DLGAP5"
"2007","NFYA","DHX57"
"2008","NFYA","DCAF7"
"2009","NFYA","CYGB"
"2010","NFYA","CENPK"
"2011","NFYA","CCT6A"
"2012","NFYA","CCDC167"
"2013","NFYA","BEST1"
"2014","NFYA","ARMC6"
"2015","NFYA","ARL15"
"2016","NFYA","ANP32E"
"2017","NFYC","PA2G4"
"2018","NFYC","FAS"
"2019","NFYC","STARD7"
"2020","NFYC","AURKA"
"2021","NFYC","RRM2"
"2022","NFYC","TTK"
"2023","NFYC","UBE2S"
"2024","NFYC","KPNB1"
"2025","NFYC","HERC2"
"2026","NFYC","HBB"
"2027","NFYC","OGG1"
"2028","NFYC","DCAF11"
"2029","NFYC","USP21"
"2030","NFYC","SLC7A8"
"2031","NFYC","PRDM10"
"2032","NFYC","PRCP"
"2033","NFYC","PHF6"
"2034","NFYC","NUP37"
"2035","NFYC","COPZ1"
"2036","NFYC","CHP1"
"2037","NFYC","CENPF"
"2038","NFYC","CASP2"
"2039","NFYC","CAND1"
"2040","NFYC","ENOPH1"
"2041","NFYC","MSH6"
"2042","NFYC","PEAK1"
"2043","NFYC","NIF3L1"
"2044","NFYC","ZC2HC1C"
"2045","NFYC","SYT13"
"2046","NFYC","SLBP"
"2047","NFYC","RMST"
"2048","NFYC","RMI2"
"2049","NFYC","PSMD4"
"2050","NFYC","MUC6"
"2051","NFYC","MRPL49"
"2052","NFYC","LRRC4C"
"2053","NFYC","GOLPH3L"
"2054","NFYC","GGH"
"2055","NFYC","FLAD1"
"2056","NFYC","DEPDC1B"
"2057","NFYC","CDCA3"
"2058","NFYC","CCDC149"
"2059","NFYC","ANK3"
"2060","NPM1","TCERG1"
"2061","NPM1","XPO1"
"2062","NPM1","NCL"
"2063","NPM1","NOP2"
"2064","NR1H4","ABCB4"
"2065","NR1H4","SLCO1B3"
"2066","NR1I2","NR1I2"
"2067","NR3C2","TRIM24"
"2068","NR3C2","HSPA4"
"2069","NR3C2","PTGES3"
"2070","NR3C2","FXYD2"
"2071","NRF1","NQO1"
"2072","NRF1","IDE"
"2073","PLAG1","KPNA2"
"2074","POU2F1","POU2F1"
"2075","POU2F1","SATB2"
"2076","POU2F1","RBBP7"
"2077","POU2F1","XRCC6"
"2078","POU2F1","TNF"
"2079","POU2F1","VWF"
"2080","POU2F1","SLC38A6"
"2081","POU2F1","POLG2"
"2082","POU2F1","PDE2A"
"2083","POU2F1","DLEU2"
"2084","POU2F1","NDUFA4L2"
"2085","POU2F1","KCNN3"
"2086","POU2F1","UBQLN4"
"2087","POU2F1","SPRY2"
"2088","POU2F1","ZNF862"
"2089","POU2F1","TRMT112"
"2090","POU2F1","SPATA6L"
"2091","POU2F1","SNRPD2"
"2092","POU2F1","SLC7A6"
"2093","POU2F1","SHB"
"2094","POU2F1","ROBO1"
"2095","POU2F1","RNF44"
"2096","POU2F1","RNF220"
"2097","POU2F1","RALGPS2"
"2098","POU2F1","PRIM2"
"2099","POU2F1","PLXNC1"
"2100","POU2F1","PIPOX"
"2101","POU2F1","PDZRN4"
"2102","POU2F1","MTCH1"
"2103","POU2F1","MTBP"
"2104","POU2F1","MT2A"
"2105","POU2F1","MRO"
"2106","POU2F1","MED30"
"2107","POU2F1","MAP2"
"2108","POU2F1","KBTBD11"
"2109","POU2F1","INTS10"
"2110","POU2F1","HSPA14"
"2111","POU2F1","GORASP2"
"2112","POU2F1","GON4L"
"2113","POU2F1","FGF13"
"2114","POU2F1","EPB41L4A"
"2115","POU2F1","DHX35"
"2116","POU2F1","DENND4B"
"2117","POU2F1","CSNK1G1"
"2118","POU2F1","CENPQ"
"2119","POU2F1","CENPI"
"2120","POU2F1","BCO2"
"2121","POU2F1","ALB"
"2122","POU2F1","AKR1C3"
"2123","POU2F1","ACTG2"
"2124","POU2F1","ACSL1"
"2125","POU2F1","AARS2"
"2126","PTMA","KPNB1"
"2127","PTMA","IDO2"
"2128","PTMA","KPNA2"
"2129","PTMA","SET"
"2130","PTMA","VIPR1"
"2131","PTMA","NUTF2"
"2132","PTTG1","XRCC6"
"2133","PTTG1","RPS10"
"2134","PURA","FAS"
"2135","PURA","CDK5"
"2136","RFX5","RFXANK"
"2137","TAF4","TAF12"
"2138","TAF5","CPSF1"
"2139","TAF5","TAF2"
"2140","TCF3","TCF3"
"2141","TCF3","ANKZF1"
"2142","TCF3","BAZ1B"
"2143","TCF3","EZH1"
"2144","TCF3","MLLT6"
"2145","TCF3","TCF21"
"2146","TCF3","ADSL"
"2147","TCF3","NTF3"
"2148","TCF3","CD4"
"2149","TCF3","EXO1"
"2150","TCF3","AQP3"
"2151","TCF3","AGAP3"
"2152","TCF3","NSF"
"2153","TCF3","NDUFA4L2"
"2154","TCF3","STAG1"
"2155","TCF3","YARS2"
"2156","TCF3","UBQLN4"
"2157","TCF3","TOMM40L"
"2158","TCF3","TNFAIP2"
"2159","TCF3","SVEP1"
"2160","TCF3","SPP2"
"2161","TCF3","SLCO2B1"
"2162","TCF3","RUSC1"
"2163","TCF3","PYGO2"
"2164","TCF3","PSMB4"
"2165","TCF3","POLR1D"
"2166","TCF3","PHACTR3"
"2167","TCF3","NUDT1"
"2168","TCF3","KALRN"
"2169","TCF3","IQSEC1"
"2170","TCF3","GAS5"
"2171","TCF3","EXOC3L1"
"2172","TCF3","DDX56"
"2173","TCF3","ANGPTL6"
"2174","TCF3","ACD"
"2175","TCF3","CALM1"
"2176","TRIM16","SETDB1"
"2177","TRIM28","TRIM28"
"2178","TRIM28","SETDB1"
"2179","TRIM28","CBX1"
"2180","TSG101","TTF2"
"2181","TSG101","SNF8"
"2182","TSG101","CEP55"
"2183","TSG101","PPFIBP2"
"2184","TSG101","SCAMP3"
"2185","TSG101","VPS37C"
"2186","TTF2","MATR3"
"2187","TTF2","HNRNPA2B1"
"2188","TTF2","HNRNPA1"
"2189","TTF2","KIF4A"
"2190","TTF2","TACC3"
"2191","UHRF1","TOP2A"
"2192","YBX1","YBX1"
"2193","YBX1","HNRNPK"
"2194","YBX1","SRSF9"
"2195","YBX1","TOP2A"
"2196","YBX1","KPNA2"
"2197","YBX1","MNAT1"
"2198","ZIC2","POLR3F"
"2199","ZIC2","SSRP1"
"2200","ZIC2","ADAMTS1"
"2201","ZIC2","SLC13A4"
"2202","ZIC2","THOC6"
"2203","ZIC2","NDUFA4L2"
"2204","ZIC2","KDM6A"
"2205","ZIC2","ZNF189"
"2206","ZIC2","UBE2A"
"2207","ZIC2","TPD52L1"
"2208","ZIC2","PPFIBP2"
"2209","ZIC2","LRG1"
"2210","ZIC2","HPX"
"2211","ZIC2","ENSA"
"2212","ZIC2","DHX30"
"2213","ZIC2","COL4A4"
"2214","ZIC2","BUB3"
"2215","ZNF143","BUB1B"
"2216","BHLHE40","BHLHE40"
"2217","BHLHE40","SETDB1"
"2218","BHLHE40","MEPCE"
"2219","BHLHE40","CUTA"
"2220","BHLHE40","CDK5"
"2221","BHLHE40","MIEN1"
"2222","BHLHE40","ABCF1"
"2223","BHLHE40","FAM168B"
"2224","BHLHE40","S100PBP"
"2225","BHLHE40","KLHL12"
"2226","AIRE","AIRE"
"2227","ALYREF","ALYREF"
"2228","ANKZF1","AURKB"
"2229","ANKZF1","CA2"
"2230","ARID4B","SAP130"
"2231","BRD8","TRRAP"
"2232","CBX3","CBX3"
"2233","CITED2","LHX2"
"2234","CNOT3","CAND1"
"2235","CNOT3","CNOT1"
"2236","CNOT4","CNOT1"
"2237","CNOT4","UBE2D2"
"2238","CNOT6","CNOT6"
"2239","COIL","COIL"
"2240","CTNNBL1","STAMBP"
"2241","DDB2","CUL4A"
"2242","DDB2","CUL4B"
"2243","DDX20","DHX9"
"2244","DDX20","SNRPD2"
"2245","DDX20","SNRPF"
"2246","DDX20","GEMIN5"
"2247","DDX20","SNRPE"
"2248","DEK","DEK"
"2249","DNAJC2","HSPA14"
"2250","DTX1","DTX1"
"2251","EP400","TRRAP"
"2252","ERCC3","GTF2H4"
"2253","ERCC3","MNAT1"
"2254","EZH1","ZMYND11"
"2255","FOXP1","FOXP1"
"2256","FUS","FUS"
"2257","FXR1","FXR1"
"2258","GTF2IRD1","EXOSC4"
"2259","HAX1","ABCB4"
"2260","HAX1","EIF3F"
"2261","HNRNPK","HNRNPK"
"2262","HTATSF1","HTATSF1"
"2263","JDP2","SNW1"
"2264","KAT7","CEP70"
"2265","KAT7","SNAPIN"
"2266","KAT7","RPS10"
"2267","KNTC1","ZWILCH"
"2268","MCM3","SUPT16H"
"2269","MCM3","MCM10"
"2270","MCM3","MCM3AP"
"2271","MCM4","MCM4"
"2272","MCM6","MCM6"
"2273","MCM7","MCM7"
"2274","MED12","MED12"
"2275","MLLT6","UBQLN4"
"2276","NONO","NONO"
"2277","NONO","CA2"
"2278","NR2C2","NR2C2AP"
"2279","PAPOLA","SNRPA"
"2280","PAPOLA","CPSF3"
"2281","PBRM1","PBRM1"
"2282","PBXIP1","UBQLN4"
"2283","PBXIP1","TSNAX"
"2284","PDCD11","S100A8"
"2285","PIAS1","PIAS1"
"2286","POLR2G","POLR2G"
"2287","POLR2H","POLR2H"
"2288","PQBP1","WBP11"
"2289","PQBP1","TXNL4A"
"2290","RAD51","RAD51"
"2291","RAD51","RAD54B"
"2292","RAD54B","RAD54B"
"2293","RAD54B","PSMA1"
"2294","RAD54B","GORASP2"
"2295","RBBP7","SUV39H1"
"2296","RBBP7","DHX30"
"2297","RFC1","RFC1"
"2298","RNPS1","SART3"
"2299","RNPS1","UBQLN4"
"2300","RUVBL2","NDRG1"
"2301","RUVBL2","DPCD"
"2302","RUVBL2","EXOSC10"
"2303","SNRPB","SNRPB"
"2304","SNRPB","SNRPD1"
"2305","SNRPD1","SNRPD2"
"2306","SNRPD1","GEMIN5"
"2307","SNW1","PABPN1"
"2308","SSB","SSB"
"2309","SSRP1","DHX9"
"2310","SSRP1","EXOSC10"
"2311","SSRP1","NEK9"
"2312","SUPT16H","NEK9"
"2313","TAF12","CPSF1"
"2314","TAF12","TAF2"
"2315","TAF1A","TAF1A"
"2316","TAF6","TAF6"
"2317","TARDBP","SETDB1"
"2318","TARDBP","EXOSC10"
"2319","TARDBP","NSFL1C"
"2320","TCEA2","RPA1"
"2321","TCEA2","CENPT"
"2322","TCERG1","SETDB1"
"2323","TCERG1","SF3B2"
"2324","TCERG1","SF3B4"
"2325","TCERG1","SF3A3"
"2326","TCERG1","HNRNPM"
"2327","TCFL5","TOPBP1"
"2328","TIMELESS","TIPIN"
"2329","TRIM24","TRIM24"
"2330","TRIM24","CBX1"
"2331","TRIM32","TRIM32"
"2332","TRIP13","TRIP13"
"2333","TRIP13","PBLD"
"2334","UBTF","UBTF"
"2335","URI1","URI1"
"2336","WBP11","C5orf22"
"2337","WBP11","MCRS1"
"2338","XRCC6","ACD"
"2339","XRCC6","RPLP1"
"2340","XRCC6","CCT3"
"2341","XRCC6","PAFAH1B3"
"2342","XRCC6","CDCA5"
"2343","ZBTB33","ZBTB33"
"2344","ZFP64","SETDB1"
"2345","ZHX1","ZHX1"
"2346","ZHX1","AKR1C3"
"2347","ZHX1","NACA"
"2348","ZHX1","PAFAH1B3"
"2349","ZHX1","PIGC"
"2350","ZMYND11","BMPR1A"
"2351","ZNF581","HNRNPC"
"2352","ZNF7","RPL7"
