"","V1","V2"
"2676","TCERG1","SF3A3"
"2677","TCERG1","HNRNPM"
"2678","TCFL5","TOPBP1"
"2679","TIMELESS","TIPIN"
"2680","TRIM24","TRIM24"
"2681","TRIM32","TRIM32"
"2682","TRIP13","TRIP13"
"2683","UBTF","UBTF"
"2684","URI1","URI1"
"2685","WBP11","C5orf22"
"2686","WBP11","MCRS1"
"2687","XRCC6","ACD"
"2688","XRCC6","RPLP1"
"2689","XRCC6","CCT3"
"2690","XRCC6","PAFAH1B3"
"2691","XRCC6","CDCA5"
"2692","ZBTB33","ZBTB33"
"2693","ZFP64","SETDB1"
"2694","ZHX1","ZHX1"
"2695","ZHX1","AKR1C3"
"2696","ZMYND11","BMPR1A"
"2697","ZNF581","HNRNPC"
"2698","ZNF7","RPL7"
